i,j,value_real,value_imag
215,225,0.031543624249899357,-0.03289352921993402
216,217,-0.99355366993547023,-0.11336271414251975
216,218,-0.20966129452542526,0.011922314285526994
217,218,-0.99359920861710282,-0.11296288167122431
217,219,-0.20966368915481554,0.011880128366010328
218,219,-0.99364197676998822,-0.11258606485986672
218,220,-0.20966593807239706,0.011840372131895132
219,220,-0.99368198322117895,-0.11223242054604647
219,221,-0.20966804174701253,0.011803061889738786
219,247,-0.07554403170339144,-0.078699387589234504
219,308,-0.014333785182486805,0.043264433547729408
220,221,-0.99371923646848959,-0.11190209592533105
220,222,-0.20967000062987121,0.011768212942915491
221,222,-0.99375374463617205,-0.11159522848933019
221,223,-0.20967181515222211,0.011735839585321836
222,223,-0.99378551543320504,-0.11131194596789273
222,224,-0.20967348572316474,0.011705955095498606
223,224,-0.99381455611428082,-0.11105236627544229
223,225,-0.20967501272760158,0.01167857173117107
223,243,0.026104904867312165,-0.033065534056348087
224,225,-0.99384087344356242,-0.11081659746146712
224,226,-0.20967639652433592,0.011653700724209777
224,289,-0.02127618281377204,0.031834703963081509
225,226,-0.99386447366128206,-0.11060473766517773
225,227,-0.20967763744431897,0.011631352276013767
226,227,-0.9938853624532441,-0.11041687507434492
226,228,-0.2096787357890495,0.011611535553317932
227,228,-0.99390354492329303,-0.11025308788832915
227,229,-0.20967969182912924,0.01159425868442604
228,229,-0.9939190255687963,-0.11011344428531142
228,230,-0.20968050580297626,0.011579528755870892
229,230,-0.99393180825919236,-0.10999800239373436
229,231,-0.2096811779156994,0.011567351809502793
230,231,-0.99394189621764228,-0.10990681026796087
230,232,-0.20968170833813571,0.011557732840007461
230,256,-0.014598673947241264,0.043344458742343869
231,232,-0.99394929200582183,-0.1098399058681571
231,233,-0.2096820972060523,0.011550675792854268
232,233,-0.99395399751188207,-0.10979731704440455
232,234,-0.20968234461951488,0.011546183562675586
232,294,-0.0084174631759326435,-0.0053602821632523917
232,308,0.0543702064879137,-0.042574364676394416
233,234,-0.99395601394160304,-0.10977906152504584
233,235,-0.20968245064242344,0.011544257992077823
234,235,-0.99395534181275502,-0.10978514690926679
234,236,-0.20968241530221662,0.011544899870884603
235,236,-0.99395198095268078,-0.10981557066391714
235,237,-0.20968223858974466,0.011548108935812375
235,286,-0.090393937435994831,0.06999237153442471
236,237,-0.9939459304991014,-0.10987032012457032
236,238,-0.20968192045931186,0.011553883870578539
237,238,-0.99393718890414573,-0.10994937250082219
237,239,-0.20968146082888781,0.011562222306442086
238,239,-0.99392575394159444,-0.11005269488582749
238,240,-0.20968085958048757,0.011573120823176535
239,240,-0.99391162271732558,-0.11018024427007127
239,241,-0.20968011656071975,0.011586574950474797
239,298,-0.0011290040034595827,-0.036421835027927382
240,241,-0.99389479168294148,-0.11033196755937194
240,242,-0.20967923158150131,0.011602579169785472
241,242,-0.99387525665255072,-0.11050780159711131
241,243,-0.20967820442093818,0.011621126916579886
242,243,-0.99385301282267313,-0.1107076731906854
242,244,-0.2096770348243697,0.011642210583049012
243,244,-0.99382805479523006,-0.11093149914216968
243,245,-0.20967572250557481,0.011665821521229318
244,245,-0.99380037660357512,-0.11117918628318994
244,246,-0.20967426714813819,0.011691950046556326
245,246,-0.9937699717415156,-0.11145063151399003
245,247,-0.20967266840697293,0.011720585441844613
246,247,-0.99373683319526973,-0.11174572184668535
246,248,-0.20967092590999759,0.011751715961692728
247,248,-0.99370095347829646,-0.112064334452691
247,249,-0.20966903925996425,0.011785328837311416
248,249,-0.99366232466893356,-0.11240633671431055
248,250,-0.20966700803643376,0.011821410281773321
249,250,-0.9936209384507686,-0.11277158628047197
249,251,-0.20966483179789464,0.011859945495682202
250,251,-0.99357678615566725,-0.11315993112659409
250,252,-0.20966251008402159,0.01190091867325954
251,252,-0.99352985880937439,-0.113571209618567
251,253,-0.20966004241806949,0.01194431300884624
252,253,-0.99348014717960154,-0.1140052505808274
252,254,-0.20965742830939763,0.011990110703816953
253,254,-0.99342764182650534,-0.11446187336850901
253,255,-0.20965466725612009,0.012038292973904437
254,255,-0.99337233315546203,-0.11494088794364613
254,256,-0.20965175874787681,0.012088840056931142
255,256,-0.99331421147203303,-0.11544209495540719
255,257,-0.20964870226871982,0.01214173122094505
256,257,-0.99325326703901684,-0.11596528582433374
256,258,-0.20964549730010973,0.012196944772756731
257,258,-0.99318949013547486,-0.11651024283055761
257,259,-0.20964214332401587,0.012254458066874255
258,259,-0.99312287111761632,-0.1170767392059688
258,260,-0.20963863982611469,0.012314247514832564
259,260,-0.99305340048142443,-0.11766453923030348
259,261,-0.20963498629907987,0.012376288594913697
259,283,-0.043734386974205175,-0.039711849831109161
260,261,-0.99298106892689963,-0.11827339833112042
260,262,-0.2096311822459582,0.012440555862254064
261,262,-0.99290586742379461,-0.11890306318763209
261,263,-0.20962722718362389,0.012507022959334854
262,263,-0.99282778727871246,-0.11955327183835492
262,264,-0.20962312064630562,0.012575662626851485
263,264,-0.99274682020343463,-0.12022375379254074
263,265,-0.2096188621891783,0.012646446714957788
264,265,-0.99266295838434371,-0.12091423014535045
264,266,-0.20961445139201346,0.012719346194880535
264,291,-0.030011206023266665,-0.013899252811193627
265,266,-0.99257619455280477,-0.12162441369672734
265,267,-0.20960988786288051,0.012794331170899675
266,267,-0.9924865220563639,-0.12235400907392734
266,268,-0.20960517124189187,0.012871370892689558
267,268,-0.99239393493062256,-0.12310271285765925
267,269,-0.20960030120498449,0.012950433768016145
268,269,-0.99229842797164403,-0.12387021371178804
268,270,-0.20959527746773005,0.013031487375785227
269,270,-0.9921999968087466,-0.12465619251655007
269,271,-0.20959009978916671,0.013114498479436298
270,271,-0.99209863797753706,-0.12546032250522809
270,272,-0.20958476797564438,0.013199433040676696
271,272,-0.99199434899303585,-0.12628226940423187
271,273,-0.20957928188467589,0.013286256233550502
272,273,-0.99188712842274673,-0.12712169157652625
272,274,-0.20957364142878646,0.013374932458836338
273,274,-0.99177697595952108,-0.12797824016834869
273,275,-0.20956784657935348,0.013465425358768287
274,275,-0.99166389249406717,-0.12885155925915406
274,276,-0.20956189737042891,0.013557697832073851
275,276,-0.99154788018695594,-0.1297412860147229
275,277,-0.20955579390253656,0.013651712049322688
276,277,-0.99142894253997382,-0.13064705084336667
276,278,-0.20954953634643628,0.013747429468579814
276,289,-0.069288802867435551,0.058706250122539841
277,278,-0.99130708446667359,-0.13156847755516235
277,279,-0.20954312494684751,0.013844810851356807
278,279,-0.99118231236197551,-0.13250518352414453
278,280,-0.2095365600261242,0.013943816278854226
279,280,-0.99105463417067263,-0.13345677985338278
279,281,-0.20952984198787369,0.014044405168488584
280,281,-0.99092405945469386,-0.13442287154286797
280,282,-0.20952297132051176,0.01414653629069677
281,282,-0.99079059945898118,-0.13540305766013092
281,283,-0.20951594860074624,0.01425016778601098
282,283,-0.99065426717583882,-0.13639693151351223
282,284,-0.20950877449698196,0.014355257182396764
282,300,0.066480335127680326,-0.049149383569200136
283,284,-0.99051507740761413,-0.13740408082800248
283,285,-0.20950144977263974,0.014461761412846948
284,285,-0.99037304682757221,-0.13842408792356709
284,286,-0.20949397528938146,0.014569636833223827
285,286,-0.99022819403882967,-0.13945652989587071
285,287,-0.20948635201023524,0.014678839240342053
286,287,-0.99008053963121367,-0.1405009787993117
286,288,-0.20947858100261291,0.014789323890284421
287,288,-0.98993010623591848,-0.14155700183227632
287,289,-0.20947066344121318,0.014901045516942652
288,289,-0.98977691857783168,-0.14262416152452026
288,290,-0.20946260061080399,0.015013958350775203
289,290,-0.98962100352540827,-0.14370201592658305
289,291,-0.20945439390887757,0.015128016137773922
290,291,-0.98946239013797388,-0.14479011880113876
290,292,-0.20944604484817164,0.015243172158631383
291,292,-0.98930110971034102,-0.14588801981618546
291,293,-0.20943755505905101,0.015359379248100477
292,293,-0.98913719581462778,-0.14699526473997271
292,294,-0.20942892629174353,0.015476589814537861
293,294,-0.98897068433917301,-0.14811139563756698
293,295,-0.20942016041842476,0.015594755859622684
294,295,-0.98880161352444484,-0.14923595106895129
294,296,-0.20941125943514596,0.015713828998242006
295,296,-0.98863002399584632,-0.15036846628855477
295,297,-0.2094022254636001,0.015833760478534072
296,297,-0.98845595879332437,-0.15150847344610729
296,298,-0.20939306075272124,0.015954501202080786
297,298,-0.98827946339769535,-0.15265550178871154
297,299,-0.20938376768011216,0.016076001744240301
298,299,-0.98810058575360549,-0.15380907786402492
298,300,-0.20937434875329641,0.016198212374610922
299,300,-0.98791937628904847,-0.15496872572444273
299,301,-0.20936480661079004,0.016321083077617194
300,301,-0.98773588793136891,-0.15613396713217242
300,302,-0.20935514402298952,0.016444563573209118
301,302,-0.98755017611968732,-0.15730432176508866
301,303,-0.20934536389287225,0.016568603337665321
302,303,-0.98736229881368498,-0.15847930742325783
302,304,-0.20933546925650642,0.016693151624490993
303,304,-0.98717231649869563,-0.15965844023602083
303,305,-0.20932546328336701,0.016818157485401324
304,305,-0.98698029218705652,-0.16084123486952154
304,306,-0.20931534927645556,0.016943569791381164
305,306,-0.98678629141567531,-0.16202720473456919
305,307,-0.20930513067222131,0.017069337253811594
306,307,-0.98659038223977924,-0.16321586219472167
306,308,-0.20929481104028147,0.017195408445653992
307,308,-0.98639263522281506,-0.16440671877447877
307,309,-0.20928439408293939,0.017321731822682405
308,309,-0.986193123422478,-0.16559928536747104
308,310,-0.20927388363449853,0.017448255744754556
309,310,-0.98599192237285205,-0.16679307244453453
