probe_id,index,value_real,value_imag
3,55,0,-1
3,56,-1,0
3,57,0,1
3,58,1,0
3,59,0,1
3,60,1,0
3,61,1,0
3,62,-1,0
3,63,-1,0
3,64,0,-1
3,65,0,-1
3,66,0,1
3,67,1,0
3,68,1,0
3,69,1,0
3,70,0,-1
3,71,1,0
3,72,-1,0
3,73,-1,0
3,74,1,0
3,75,0,1
3,76,1,0
3,77,0,-1
3,78,1,0
3,79,0,1
3,80,0,-1
3,81,1,0
3,82,1,0
3,83,0,1
3,84,1,0
3,85,0,-1
3,86,-1,0
3,87,1,0
3,88,-1,0
3,89,0,-1
3,90,0,1
3,91,0,1
3,92,1,0
3,93,0,-1
3,94,1,0
3,95,-1,0
3,96,0,-1
3,97,-1,0
3,98,0,1
3,99,0,1
3,100,0,-1
3,101,0,-1
3,102,-1,0
3,103,1,0
3,104,0,1
3,105,0,1
3,106,0,-1
3,107,-1,0
3,108,0,1
3,109,-1,0
3,110,1,0
3,111,0,-1
3,112,-1,0
3,113,1,0
3,114,0,-1
3,115,0,-1
3,116,-1,0
3,117,-1,0
3,118,-1,0
3,119,-1,0
3,120,-1,0
3,121,1,0
3,122,0,-1
3,123,1,0
3,124,-1,0
3,125,1,0
3,126,-1,0
3,127,0,1
3,128,0,1
3,129,1,0
3,130,0,1
3,131,1,0
3,132,1,0
3,133,-1,0
3,134,0,-1
3,135,1,0
3,136,1,0
3,137,0,1
3,138,0,1
3,139,1,0
3,140,0,-1
3,141,0,-1
3,142,0,-1
3,143,-1,0
3,144,0,1
3,145,-1,0
3,146,0,-1
3,147,0,1
3,148,0,1
3,149,0,1
3,150,1,0
3,151,-1,0
3,152,0,1
3,153,0,-1
3,154,0,1
3,155,-1,0
3,156,0,-1
3,157,0,1
3,158,0,-1
3,159,0,-1
3,160,-1,0
3,161,-1,0
3,162,0,1
3,163,0,-1
3,164,0,-1
3,165,0,-1
3,166,0,-1
3,167,0,-1
3,168,1,0
3,169,-1,0
3,170,0,1
3,171,0,-1
3,172,-1,0
3,173,-1,0
3,174,-1,0
3,175,1,0
3,176,0,-1
3,177,1,0
3,178,0,1
3,179,-1,0
3,180,-1,0
3,181,0,1
3,182,-1,0
3,183,1,0
3,184,1,0
3,185,0,-1
3,186,0,1
3,187,-1,0
3,188,0,-1
3,189,-1,0
3,190,0,1
3,191,0,-1
3,192,0,1
3,193,0,-1
3,194,1,0
3,195,-1,0
3,196,0,-1
3,197,0,1
3,198,1,0
3,199,-1,0
3,200,0,1
3,201,0,1
3,202,0,1
3,203,0,-1
3,204,-1,0
3,205,0,-1
3,206,0,-1
3,207,-1,0
3,208,-1,0
3,209,-1,0
3,210,0,1
3,211,1,0
3,212,0,1
3,213,1,0
3,214,-1,0
3,215,1,0
3,216,-1,0
3,217,-1,0
3,218,0,-1
3,219,-1,0
3,220,0,1
3,221,0,-1
3,222,0,-1
3,223,0,1
3,224,-1,0
3,225,1,0
3,226,0,-1
3,227,0,-1
3,228,0,1
3,229,1,0
3,230,0,1
3,231,0,1
3,232,0,1
3,233,1,0
3,234,-1,0
3,235,1,0
3,236,-1,0
3,237,1,0
3,238,-1,0
3,239,0,1
3,240,-1,0
3,241,0,-1
3,242,0,1
3,243,1,0
3,244,0,-1
3,245,-1,0
3,246,1,0
3,247,-1,0
3,248,0,1
3,249,0,1
3,250,1,0
3,251,0,1
3,252,0,-1
3,253,0,1
3,254,1,0
3,255,0,-1
3,256,0,1
3,257,0,-1
3,258,0,1
3,259,-1,0
3,260,0,-1
3,261,1,0
3,262,1,0
3,263,1,0
3,264,1,0
3,265,-1,0
3,266,-1,0
3,267,0,1
3,268,0,-1
3,269,0,-1
3,270,0,-1
3,271,0,1
3,272,0,-1
3,273,-1,0
3,274,0,1
3,275,0,1
3,276,-1,0
3,277,0,-1
3,278,0,-1
3,279,0,1
3,280,1,0
3,281,1,0
3,282,0,1
3,283,0,-1
3,284,-1,0
3,285,0,1
3,286,0,-1
3,287,-1,0
3,288,0,1
3,289,-1,0
3,290,0,-1
3,291,1,0
3,292,0,-1
3,293,0,-1
3,294,0,1
3,295,-1,0
3,296,-1,0
3,297,-1,0
3,298,0,1
3,299,0,-1
3,300,0,-1
3,301,0,-1
3,302,0,1
3,303,-1,0
3,304,1,0
3,305,0,-1
3,306,1,0
3,307,0,1
3,308,1,0
3,309,0,1
3,310,0,1
3,311,-1,0
3,312,1,0
3,313,0,-1
3,314,0,1
3,315,1,0
3,316,-1,0
3,317,-1,0
3,318,-1,0
3,319,-1,0
3,320,-1,0
3,321,1,0
3,322,0,1
3,323,0,-1
3,324,1,0
3,325,0,1
3,326,-1,0
3,327,0,-1
3,328,0,1
3,329,-1,0
3,330,0,1
3,331,0,-1
3,332,0,1
3,333,0,-1
3,334,1,0
3,335,-1,0
3,336,0,1
3,337,0,-1
3,338,0,1
3,339,-1,0
3,340,0,-1
3,341,0,-1
3,342,0,-1
3,343,0,1
3,344,0,-1
3,345,-1,0
3,346,0,1
3,347,-1,0
3,348,0,-1
3,349,0,1
3,350,1,0
3,351,0,1
3,352,0,1
3,353,1,0
3,354,0,1
3,355,-1,0
3,356,-1,0
3,357,-1,0
3,358,0,-1
3,359,-1,0
3,360,0,1
3,361,1,0
3,362,-1,0
3,363,-1,0
3,364,0,-1
3,365,0,-1
3,366,0,1
3,367,1,0
3,368,1,0
3,369,-1,0
3,370,-1,0
3,371,-1,0
3,372,0,-1
3,373,-1,0
3,374,0,-1
3,375,-1,0
3,376,1,0
3,377,0,-1
3,378,-1,0
3,379,-1,0
3,380,-1,0
3,381,-1,0
3,382,1,0
3,383,0,1
3,384,-1,0
3,385,1,0
3,386,0,-1
3,387,-1,0
3,388,0,-1
3,389,0,-1
3,390,-1,0
3,391,0,-1
3,392,-1,0
3,393,0,-1
3,394,-1,0
3,395,-1,0
3,396,0,-1
3,397,1,0
3,398,0,1
3,399,-1,0
3,400,0,1
3,401,0,1
3,402,0,-1
3,403,0,1
3,404,0,-1
3,405,0,-1
3,406,1,0
3,407,0,1
3,408,0,-1
3,409,-1,0
3,410,0,1
3,411,0,1
3,412,0,1
3,413,1,0
3,414,-1,0
3,415,-1,0
3,416,-1,0
3,417,0,-1
3,418,-1,0
3,419,-1,0
3,420,1,0
3,421,1,0
3,422,0,1
3,423,-1,0
3,424,0,-1
3,425,1,0
3,426,1,0
3,427,0,-1
3,428,-1,0
3,429,1,0
3,430,-1,0
3,431,-1,0
3,432,0,1
3,433,0,1
3,434,1,0
3,435,0,-1
3,436,0,-1
3,437,0,1
3,438,0,1
3,439,0,1
3,440,0,1
3,441,0,-1
3,442,0,1
3,443,-1,0
3,444,0,1
3,445,-1,0
3,446,-1,0
3,447,-1,0
3,448,0,-1
3,449,-1,0
3,450,1,0
3,451,-1,0
3,452,1,0
3,453,0,-1
3,454,0,1
3,455,0,1
3,456,1,0
3,457,-1,0
3,458,0,1
3,459,-1,0
3,460,1,0
3,461,1,0
3,462,-1,0
3,463,0,1
3,464,0,-1
3,465,0,-1
3,466,-1,0
3,467,0,1
3,468,0,1
3,469,1,0
3,470,-1,0
3,471,-1,0
3,472,0,-1
3,473,0,1
3,474,0,1
3,475,0,1
3,476,1,0
3,477,1,0
3,478,0,1
3,479,1,0
3,480,-1,0
3,481,0,1
3,482,1,0
3,483,1,0
3,484,0,-1
3,485,1,0
3,486,0,1
3,487,0,1
3,488,0,-1
3,489,1,0
3,490,0,1
3,491,1,0
3,492,1,0
3,493,-1,0
3,494,0,1
3,495,1,0
3,496,1,0
3,497,0,1
3,498,1,0
3,499,-1,0
3,500,-1,0
3,501,-1,0
3,502,-1,0
3,503,0,-1
3,504,1,0
3,505,1,0
3,506,0,1
3,507,0,1
3,508,0,1
3,509,0,1
3,510,0,-1
3,511,1,0
3,512,-1,0
3,513,0,1
3,514,-1,0
3,515,-1,0
3,516,0,-1
3,517,1,0
3,518,0,-1
3,519,0,1
3,520,0,1
3,521,-1,0
3,522,0,-1
3,523,1,0
3,524,0,1
3,525,1,0
3,526,0,-1
3,527,0,1
3,528,0,-1
