length,sequence_id,target_mask,observed_mask,count
2,s035,123,57,18
2,s035,123,56,4
2,s035,123,63,8
2,s035,123,62,3
2,s035,123,61,3
2,s035,123,51,18
2,s035,123,50,3
2,s035,123,49,1
2,s035,123,55,2
2,s035,123,54,1
2,s035,123,43,14
2,s035,123,42,8
2,s035,123,41,1
2,s035,123,47,1
2,s035,123,44,1
2,s035,123,35,2
2,s035,123,27,28
2,s035,123,26,3
2,s035,123,25,4
2,s035,123,31,2
2,s035,123,19,4
2,s035,123,18,1
2,s035,123,17,1
2,s035,123,11,5
2,s035,123,10,1
2,s035,123,8,1
2,s036,0,0,1031
2,s036,0,1,95
2,s036,0,2,112
2,s036,0,3,7
2,s036,0,4,106
2,s036,0,5,10
2,s036,0,6,12
2,s036,0,7,1
2,s036,0,8,173
2,s036,0,9,6
2,s036,0,10,14
2,s036,0,11,1
2,s036,0,12,10
2,s036,0,14,2
2,s036,0,16,88
2,s036,0,17,13
2,s036,0,18,12
2,s036,0,19,2
2,s036,0,20,13
2,s036,0,21,4
2,s036,0,22,1
2,s036,0,24,9
2,s036,0,26,2
2,s036,0,28,3
2,s036,0,29,2
2,s036,0,32,110
2,s036,0,33,11
2,s036,0,34,19
2,s036,0,35,2
2,s036,0,36,14
2,s036,0,38,2
2,s036,0,40,18
2,s036,0,42,2
2,s036,0,44,2
2,s036,0,45,1
2,s036,0,48,15
2,s036,0,49,2
2,s036,0,50,2
2,s036,0,52,2
2,s036,0,53,2
2,s036,0,64,133
2,s036,0,65,37
2,s036,0,66,19
2,s036,0,67,7
2,s036,0,68,14
2,s036,0,69,3
2,s036,0,70,5
2,s036,0,72,13
2,s036,0,73,1
2,s036,0,74,1
2,s036,0,75,1
2,s036,0,76,3
2,s036,0,80,10
2,s036,0,81,3
2,s036,0,82,3
2,s036,0,83,3
2,s036,0,84,2
2,s036,0,88,3
2,s036,0,89,2
2,s036,0,96,22
2,s036,0,97,8
2,s036,0,98,1
2,s036,0,99,2
2,s036,0,102,1
2,s036,0,104,3
2,s036,0,106,1
2,s036,0,112,1
2,s036,0,113,1
2,s036,0,114,1
2,s037,36,36,1116
2,s037,36,37,101
2,s037,36,38,90
2,s037,36,39,13
2,s037,36,32,110
2,s037,36,33,9
2,s037,36,34,11
2,s037,36,35,5
2,s037,36,44,136
2,s037,36,45,13
2,s037,36,46,17
2,s037,36,47,2
2,s037,36,40,13
2,s037,36,42,2
2,s037,36,52,92
2,s037,36,53,14
2,s037,36,54,11
2,s037,36,55,3
2,s037,36,48,11
2,s037,36,49,1
2,s037,36,50,1
2,s037,36,60,12
2,s037,36,62,4
2,s037,36,63,1
2,s037,36,56,3
2,s037,36,57,1
2,s037,36,4,125
2,s037,36,5,16
2,s037,36,6,16
2,s037,36,7,2
2,s037,36,0,13
2,s037,36,1,1
2,s037,36,2,2
2,s037,36,3,1
2,s037,36,12,10
2,s037,36,14,4
2,s037,36,8,2
2,s037,36,20,14
2,s037,36,21,2
2,s037,36,22,3
2,s037,36,16,2
2,s037,36,28,1
2,s037,36,30,1
2,s037,36,100,147
2,s037,36,101,28
2,s037,36,102,12
2,s037,36,103,4
2,s037,36,96,13
2,s037,36,97,6
2,s037,36,98,4
2,s037,36,99,1
2,s037,36,108,19
2,s037,36,109,4
2,s037,36,110,2
2,s037,36,111,1
2,s037,36,104,2
2,s037,36,116,15
2,s037,36,117,6
2,s037,36,112,2
2,s037,36,124,2
2,s037,36,125,1
2,s037,36,68,7
2,s037,36,69,2
2,s037,36,70,1
2,s037,36,71,1
2,s037,36,64,1
2,s037,36,67,1
2,s037,36,76,2
2,s037,36,78,1
2,s037,36,84,1
2,s037,36,85,1
2,s037,36,80,1
2,s037,36,92,1
2,s038,73,73,1039
2,s038,73,72,114
2,s038,73,75,104
2,s038,73,74,14
2,s038,73,77,102
2,s038,73,76,17
2,s038,73,79,13
2,s038,73,78,2
2,s038,73,65,109
2,s038,73,64,13
2,s038,73,67,16
2,s038,73,69,18
2,s038,73,68,1
2,s038,73,71,2
2,s038,73,89,91
2,s038,73,88,14
2,s038,73,91,5
2,s038,73,90,1
2,s038,73,93,6
2,s038,73,92,3
2,s038,73,95,1
2,s038,73,81,14
2,s038,73,83,2
2,s038,73,105,100
2,s038,73,104,9
2,s038,73,107,20
2,s038,73,106,1
2,s038,73,109,12
2,s038,73,108,2
2,s038,73,111,2
2,s038,73,97,17
2,s038,73,96,1
2,s038,73,101,1
2,s038,73,121,9
2,s038,73,120,2
2,s038,73,123,2
2,s038,73,122,2
2,s038,73,113,2
2,s038,73,115,1
2,s038,73,9,145
2,s038,73,8,31
2,s038,73,11,14
2,s038,73,10,7
2,s038,73,13,10
2,s038,73,12,5
2,s038,73,15,2
2,s038,73,14,1
2,s038,73,1,13
2,s038,73,0,3
2,s038,73,3,1
2,s038,73,2,1
2,s038,73,5,3
2,s038,73,7,1
2,s038,73,25,8
2,s038,73,24,4
2,s038,73,27,2
2,s038,73,29,1
2,s038,73,28,2
2,s038,73,17,2
2,s038,73,16,2
2,s038,73,41,16
2,s038,73,40,4
2,s038,73,43,4
2,s038,73,45,1
2,s038,73,33,2
2,s038,73,35,2
2,s038,73,37,1
2,s038,73,59,1
2,s038,73,61,1
2,s039,3,3,1070
2,s039,3,2,88
2,s039,3,1,96
2,s039,3,0,8
2,s039,3,7,114
2,s039,3,6,7
2,s039,3,5,10
2,s039,3,11,130
2,s039,3,10,13
2,s039,3,9,12
2,s039,3,8,1
2,s039,3,15,11
2,s039,3,14,2
2,s039,3,13,1
2,s039,3,12,1
2,s039,3,19,101
2,s039,3,18,21
2,s039,3,17,6
2,s039,3,16,1
2,s039,3,23,16
2,s039,3,21,1
2,s039,3,27,19
2,s039,3,26,3
2,s039,3,25,1
2,s039,3,31,1
2,s039,3,30,2
2,s039,3,28,1
2,s039,3,35,109
2,s039,3,34,13
2,s039,3,33,21
2,s039,3,32,4
2,s039,3,39,8
2,s039,3,38,2
2,s039,3,37,4
2,s039,3,43,12
2,s039,3,41,3
2,s039,3,47,1
2,s039,3,51,11
2,s039,3,50,3
2,s039,3,55,1
2,s039,3,59,2
2,s039,3,58,1
2,s039,3,57,1
2,s039,3,56,1
2,s039,3,67,130
2,s039,3,66,34
2,s039,3,65,13
2,s039,3,64,4
2,s039,3,71,7
2,s039,3,70,4
2,s039,3,69,4
2,s039,3,75,23
2,s039,3,74,8
2,s039,3,73,2
2,s039,3,79,2
2,s039,3,83,11
2,s039,3,82,7
2,s039,3,80,1
2,s039,3,87,1
2,s039,3,91,1
2,s039,3,90,2
2,s039,3,99,14
2,s039,3,98,3
2,s039,3,97,9
2,s039,3,96,1
2,s039,3,103,3
2,s039,3,105,1
2,s039,3,115,2
3,s000,91,91,862
3,s000,91,90,119
3,s000,91,89,116
3,s000,91,88,18
3,s000,91,95,131
3,s000,91,94,18
3,s000,91,93,23
3,s000,91,92,3
3,s000,91,83,148
3,s000,91,82,23
3,s000,91,81,23
3,s000,91,80,2
3,s000,91,87,37
3,s000,91,86,4
3,s000,91,85,5
3,s000,91,75,102
3,s000,91,74,22
3,s000,91,73,10
3,s000,91,72,6
3,s000,91,79,16
3,s000,91,78,1
3,s000,91,77,1
3,s000,91,67,22
3,s000,91,66,6
3,s000,91,65,4
3,s000,91,71,3
3,s000,91,70,1
3,s000,91,123,118
3,s000,91,122,16
3,s000,91,121,39
3,s000,91,120,8
3,s000,91,127,15
3,s000,91,126,2
3,s000,91,125,7
3,s000,91,115,17
3,s000,91,114,3
3,s000,91,113,3
3,s000,91,112,2
3,s000,91,119,1
3,s000,91,117,1
3,s000,91,116,1
3,s000,91,107,15
3,s000,91,106,9
3,s000,91,105,4
3,s000,91,104,1
3,s000,91,111,1
3,s000,91,99,6
3,s000,91,97,1
3,s000,91,101,2
3,s000,91,27,156
3,s000,91,26,37
3,s000,91,25,11
3,s000,91,24,7
3,s000,91,31,21
3,s000,91,30,6
3,s000,91,29,2
3,s000,91,19,30
3,s000,91,18,7
3,s000,91,17,1
3,s000,91,16,2
3,s000,91,23,9
3,s000,91,22,2
3,s000,91,21,2
3,s000,91,11,15
3,s000,91,10,8
3,s000,91,9,5
3,s000,91,8,2
3,s000,91,15,3
3,s000,91,3,4
3,s000,91,2,2
3,s000,91,1,1
3,s000,91,7,1
3,s000,91,59,21
3,s000,91,58,4
3,s000,91,57,4
3,s000,91,56,4
3,s000,91,63,4
3,s000,91,61,3
3,s000,91,51,2
3,s000,91,50,1
3,s000,91,49,1
3,s000,91,43,4
3,s000,91,42,2
3,s000,91,41,1
3,s000,91,47,1
3,s000,91,35,1
3,s000,91,34,1
3,s000,91,33,3
3,s000,91,39,1
3,s001,117,117,761
3,s001,117,116,108
3,s001,117,119,106
3,s001,117,118,14
3,s001,117,113,112
3,s001,117,112,15
3,s001,117,115,19
3,s001,117,114,4
3,s001,117,125,147
3,s001,117,124,18
3,s001,117,127,13
3,s001,117,126,4
3,s001,117,121,26
3,s001,117,120,5
3,s001,117,123,4
3,s001,117,101,87
3,s001,117,100,20
3,s001,117,103,11
3,s001,117,102,5
3,s001,117,97,20
3,s001,117,96,5
3,s001,117,98,2
3,s001,117,109,17
3,s001,117,108,4
3,s001,117,111,2
3,s001,117,105,2
3,s001,117,85,123
3,s001,117,84,19
3,s001,117,87,28
3,s001,117,86,8
3,s001,117,81,20
3,s001,117,83,8
3,s001,117,93,15
3,s001,117,92,2
3,s001,117,95,6
3,s001,117,89,2
3,s001,117,88,1
3,s001,117,69,18
3,s001,117,68,3
3,s001,117,71,1
3,s001,117,65,3
3,s001,117,64,1
3,s001,117,67,2
3,s001,117,77,1
3,s001,117,79,2
3,s001,117,73,1
3,s001,117,53,145
3,s001,117,52,40
3,s001,117,55,22
3,s001,117,54,6
3,s001,117,49,29
3,s001,117,48,6
3,s001,117,51,4
3,s001,117,61,16
3,s001,117,60,13
3,s001,117,63,5
3,s001,117,62,2
3,s001,117,57,5
3,s001,117,59,1
3,s001,117,58,2
3,s001,117,37,24
3,s001,117,36,10
3,s001,117,39,2
3,s001,117,38,1
3,s001,117,35,1
3,s001,117,45,6
3,s001,117,47,1
3,s001,117,46,1
3,s001,117,40,2
3,s001,117,21,22
3,s001,117,20,8
3,s001,117,23,7
3,s001,117,22,2
3,s001,117,17,6
3,s001,117,16,1
3,s001,117,19,2
3,s001,117,29,1
3,s001,117,28,1
3,s001,117,27,1
3,s001,117,5,2
3,s001,117,7,1
3,s001,117,6,1
3,s001,117,3,1
3,s001,117,15,1
3,s001,117,9,1
3,s002,34,34,827
3,s002,34,35,129
3,s002,34,32,108
3,s002,34,33,19
3,s002,34,38,124
3,s002,34,39,14
3,s002,34,36,17
3,s002,34,37,4
3,s002,34,42,137
3,s002,34,43,20
3,s002,34,40,14
3,s002,34,41,4
3,s002,34,46,23
3,s002,34,47,1
3,s002,34,44,2
3,s002,34,45,1
3,s002,34,50,111
3,s002,34,51,19
3,s002,34,48,18
3,s002,34,49,3
3,s002,34,54,16
3,s002,34,55,1
3,s002,34,58,24
3,s002,34,59,4
3,s002,34,56,2
3,s002,34,62,2
3,s002,34,63,3
3,s002,34,60,2
3,s002,34,2,132
3,s002,34,3,23
3,s002,34,0,18
3,s002,34,1,8
3,s002,34,6,11
3,s002,34,7,2
3,s002,34,4,8
3,s002,34,5,1
3,s002,34,10,25
3,s002,34,8,4
3,s002,34,14,4
3,s002,34,15,1
3,s002,34,12,1
3,s002,34,18,21
3,s002,34,19,3
3,s002,34,16,4
3,s002,34,17,1
3,s002,34,22,2
3,s002,34,26,1
3,s002,34,98,173
3,s002,34,99,43
3,s002,34,96,17
3,s002,34,97,7
3,s002,34,102,25
3,s002,34,103,6
3,s002,34,100,3
3,s002,34,101,1
3,s002,34,106,23
3,s002,34,107,11
3,s002,34,104,4
3,s002,34,110,6
3,s002,34,111,1
3,s002,34,108,1
3,s002,34,114,15
3,s002,34,115,13
3,s002,34,112,4
3,s002,34,118,2
3,s002,34,119,3
3,s002,34,122,2
3,s002,34,123,1
3,s002,34,120,3
3,s002,34,66,28
3,s002,34,67,9
3,s002,34,64,12
3,s002,34,65,2
3,s002,34,70,6
3,s002,34,71,3
3,s002,34,68,1
3,s002,34,74,6
3,s002,34,75,3
3,s002,34,72,2
3,s002,34,79,1
3,s002,34,82,5
3,s002,34,83,1
3,s002,34,90,1
3,s002,34,91,1
3,s002,34,94,1
3,s003,27,27,825
3,s003,27,26,101
3,s003,27,25,93
3,s003,27,24,20
3,s003,27,31,123
3,s003,27,30,15
3,s003,27,29,14
3,s003,27,28,1
3,s003,27,19,146
3,s003,27,18,16
3,s003,27,17,12
3,s003,27,16,10
3,s003,27,23,21
3,s003,27,22,2
3,s003,27,21,3
3,s003,27,11,97
3,s003,27,10,13
3,s003,27,9,12
3,s003,27,8,3
3,s003,27,15,20
3,s003,27,14,1
3,s003,27,13,1
3,s003,27,3,16
3,s003,27,2,1
3,s003,27,7,2
3,s003,27,4,1
3,s003,27,59,131
3,s003,27,58,15
3,s003,27,57,27
3,s003,27,56,3
3,s003,27,63,13
3,s003,27,62,1
3,s003,27,61,4
3,s003,27,51,37
3,s003,27,50,2
3,s003,27,49,10
3,s003,27,48,1
3,s003,27,55,5
3,s003,27,43,13
3,s003,27,42,3
3,s003,27,41,3
3,s003,27,40,1
3,s003,27,47,2
3,s003,27,46,2
3,s003,27,45,1
3,s003,27,35,1
3,s003,27,34,3
3,s003,27,33,1
3,s003,27,32,1
3,s003,27,91,159
3,s003,27,90,62
3,s003,27,89,17
3,s003,27,88,5
3,s003,27,95,22
3,s003,27,94,4
3,s003,27,93,3
3,s003,27,92,1
3,s003,27,83,22
3,s003,27,82,5
3,s003,27,81,6
3,s003,27,80,2
3,s003,27,87,2
3,s003,27,86,1
3,s003,27,75,16
3,s003,27,74,4
3,s003,27,73,3
3,s003,27,79,1
3,s003,27,78,3
3,s003,27,77,1
3,s003,27,66,1
3,s003,27,71,1
3,s003,27,123,27
3,s003,27,122,11
3,s003,27,121,7
3,s003,27,127,5
3,s003,27,125,4
3,s003,27,124,2
3,s003,27,115,7
3,s003,27,113,1
3,s003,27,112,1
3,s003,27,107,3
3,s003,27,106,2
3,s003,27,105,1
3,s003,27,99,1
3,s004,59,59,850
3,s004,59,58,118
3,s004,59,57,96
3,s004,59,56,17
3,s004,59,63,119
3,s004,59,62,17
3,s004,59,61,13
3,s004,59,51,139
3,s004,59,50,22
3,s004,59,49,29
3,s004,59,48,4
3,s004,59,55,29
3,s004,59,54,4
3,s004,59,53,3
3,s004,59,43,123
3,s004,59,42,32
3,s004,59,41,13
3,s004,59,40,2
3,s004,59,47,23
3,s004,59,46,2
3,s004,59,45,3
3,s004,59,44,2
3,s004,59,35,22
3,s004,59,34,3
3,s004,59,39,2
3,s004,59,38,1
3,s004,59,37,2
3,s004,59,27,125
3,s004,59,26,24
3,s004,59,25,33
3,s004,59,24,5
3,s004,59,31,17
3,s004,59,30,2
3,s004,59,29,5
3,s004,59,28,1
3,s004,59,19,25
3,s004,59,18,5
3,s004,59,17,3
3,s004,59,23,3
3,s004,59,21,2
3,s004,59,11,17
3,s004,59,10,4
3,s004,59,9,5
3,s004,59,15,1
3,s004,59,14,1
3,s004,59,12,1
3,s004,59,3,2
3,s004,59,1,1
3,s004,59,0,1
3,s004,59,123,162
3,s004,59,122,45
3,s004,59,121,26
3,s004,59,120,5
3,s004,59,127,20
3,s004,59,126,6
3,s004,59,125,6
3,s004,59,124,1
3,s004,59,115,21
3,s004,59,114,14
3,s004,59,113,2
3,s004,59,112,3
3,s004,59,119,2
3,s004,59,118,1
3,s004,59,107,18
3,s004,59,106,8
3,s004,59,105,3
3,s004,59,104,2
3,s004,59,111,4
3,s004,59,110,1
3,s004,59,99,3
3,s004,59,98,1
3,s004,59,103,1
3,s004,59,91,37
3,s004,59,90,2
3,s004,59,89,10
3,s004,59,88,3
3,s004,59,95,3
3,s004,59,94,1
3,s004,59,92,1
3,s004,59,83,3
3,s004,59,82,1
3,s004,59,81,1
3,s004,59,75,3
3,s004,59,74,4
3,s004,59,73,1
3,s004,59,72,1
3,s004,59,79,1
3,s004,59,67,3
3,s004,59,66,1
3,s005,45,45,728
3,s005,45,44,108
3,s005,45,47,115
3,s005,45,46,16
3,s005,45,41,103
3,s005,45,40,11
3,s005,45,43,13
3,s005,45,42,3
3,s005,45,37,137
3,s005,45,36,19
3,s005,45,39,26
3,s005,45,38,1
3,s005,45,33,25
3,s005,45,32,1
3,s005,45,35,3
3,s005,45,61,94
3,s005,45,60,20
3,s005,45,63,10
3,s005,45,62,3
3,s005,45,57,20
3,s005,45,56,2
3,s005,45,59,3
3,s005,45,58,1
3,s005,45,53,20
3,s005,45,52,3
3,s005,45,55,1
3,s005,45,49,4
3,s005,45,48,1
3,s005,45,51,1
3,s005,45,13,128
3,s005,45,12,12
3,s005,45,15,28
3,s005,45,14,5
3,s005,45,9,12
3,s005,45,8,1
3,s005,45,11,3
3,s005,45,10,1
3,s005,45,5,22
3,s005,45,4,3
3,s005,45,7,2
3,s005,45,1,5
3,s005,45,3,2
3,s005,45,29,17
3,s005,45,28,1
3,s005,45,31,1
3,s005,45,25,3
3,s005,45,24,1
3,s005,45,27,2
3,s005,45,26,1
3,s005,45,21,2
3,s005,45,20,1
3,s005,45,109,166
3,s005,45,108,36
3,s005,45,111,18
3,s005,45,110,5
3,s005,45,105,17
3,s005,45,104,7
3,s005,45,107,1
3,s005,45,106,1
3,s005,45,101,29
3,s005,45,100,9
3,s005,45,103,4
3,s005,45,97,1
3,s005,45,96,2
3,s005,45,99,1
3,s005,45,125,19
3,s005,45,124,8
3,s005,45,127,6
3,s005,45,126,1
3,s005,45,121,1
3,s005,45,120,2
3,s005,45,117,3
3,s005,45,116,1
3,s005,45,119,2
3,s005,45,118,1
3,s005,45,113,1
3,s005,45,77,25
3,s005,45,76,14
3,s005,45,79,7
3,s005,45,78,3
3,s005,45,73,3
3,s005,45,72,2
3,s005,45,74,1
3,s005,45,69,5
3,s005,45,71,1
3,s005,45,70,1
3,s005,45,65,1
3,s005,45,64,1
3,s005,45,93,6
3,s005,45,92,1
3,s005,45,95,1
3,s006,103,103,743
3,s006,103,102,120
3,s006,103,101,92
3,s006,103,100,11
3,s006,103,99,102
3,s006,103,98,16
3,s006,103,97,22
3,s006,103,96,3
3,s006,103,111,163
3,s006,103,110,22
3,s006,103,109,22
3,s006,103,108,2
3,s006,103,107,20
3,s006,103,106,4
3,s006,103,105,6
3,s006,103,119,96
3,s006,103,118,13
3,s006,103,117,13
3,s006,103,116,2
3,s006,103,115,13
3,s006,103,114,4
3,s006,103,113,4
3,s006,103,127,12
3,s006,103,126,3
3,s006,103,125,2
3,s006,103,123,4
3,s006,103,122,1
3,s006,103,121,2
3,s006,103,71,119
3,s006,103,70,12
3,s006,103,69,31
3,s006,103,68,5
3,s006,103,67,14
3,s006,103,66,1
3,s006,103,65,5
3,s006,103,79,21
3,s006,103,78,1
3,s006,103,77,6
3,s006,103,76,1
3,s006,103,75,3
3,s006,103,73,1
3,s006,103,87,16
3,s006,103,86,1
3,s006,103,85,7
3,s006,103,83,1
3,s006,103,95,4
3,s006,103,39,165
3,s006,103,38,35
3,s006,103,37,28
3,s006,103,36,9
3,s006,103,35,19
3,s006,103,34,3
3,s006,103,33,4
3,s006,103,32,1
3,s006,103,47,16
3,s006,103,46,7
3,s006,103,45,4
3,s006,103,43,5
3,s006,103,42,3
3,s006,103,41,2
3,s006,103,40,1
3,s006,103,55,19
3,s006,103,54,5
3,s006,103,53,3
3,s006,103,52,1
3,s006,103,50,1
3,s006,103,49,1
3,s006,103,63,1
3,s006,103,62,1
3,s006,103,58,1
3,s006,103,57,1
3,s006,103,7,27
3,s006,103,6,11
3,s006,103,5,7
3,s006,103,3,4
3,s006,103,2,2
3,s006,103,1,2
3,s006,103,15,3
3,s006,103,14,1
3,s006,103,13,2
3,s006,103,12,1
3,s006,103,11,2
3,s006,103,9,1
3,s006,103,23,6
3,s006,103,22,1
3,s006,103,19,1
3,s006,103,31,1
3,s006,103,27,1
3,s007,100,100,804
3,s007,100,101,123
3,s007,100,102,99
3,s007,100,103,15
3,s007,100,96,124
3,s007,100,97,15
3,s007,100,98,20
3,s007,100,99,3
3,s007,100,108,169
3,s007,100,109,24
3,s007,100,110,16
3,s007,100,111,3
3,s007,100,104,19
3,s007,100,105,2
3,s007,100,106,7
3,s007,100,107,1
3,s007,100,116,103
3,s007,100,117,24
3,s007,100,118,10
3,s007,100,119,5
3,s007,100,112,9
3,s007,100,113,3
3,s007,100,114,3
3,s007,100,124,18
3,s007,100,125,5
3,s007,100,126,1
3,s007,100,120,3
3,s007,100,121,3
3,s007,100,123,1
3,s007,100,68,139
3,s007,100,69,17
3,s007,100,70,24
3,s007,100,71,6
3,s007,100,64,18
3,s007,100,65,1
3,s007,100,66,2
3,s007,100,67,1
3,s007,100,76,19
3,s007,100,77,5
3,s007,100,78,5
3,s007,100,79,2
3,s007,100,72,7
3,s007,100,73,1
3,s007,100,84,13
3,s007,100,85,4
3,s007,100,86,1
3,s007,100,82,1
3,s007,100,92,3
3,s007,100,93,1
3,s007,100,94,2
3,s007,100,36,163
3,s007,100,37,56
3,s007,100,38,18
3,s007,100,39,8
3,s007,100,32,15
3,s007,100,33,5
3,s007,100,34,3
3,s007,100,35,1
3,s007,100,44,19
3,s007,100,45,6
3,s007,100,46,5
3,s007,100,47,1
3,s007,100,40,2
3,s007,100,41,2
3,s007,100,42,2
3,s007,100,52,23
3,s007,100,53,7
3,s007,100,54,4
3,s007,100,55,1
3,s007,100,48,5
3,s007,100,49,2
3,s007,100,50,1
3,s007,100,60,3
3,s007,100,61,3
3,s007,100,62,1
3,s007,100,4,20
3,s007,100,5,4
3,s007,100,6,6
3,s007,100,7,2
3,s007,100,0,5
3,s007,100,1,1
3,s007,100,3,1
3,s007,100,12,6
3,s007,100,13,3
3,s007,100,14,5
3,s007,100,20,2
3,s007,100,22,1
3,s007,100,17,1
3,s007,100,18,1
3,s007,100,28,1
3,s008,53,53,762
3,s008,53,52,111
3,s008,53,55,98
3,s008,53,54,13
3,s008,53,49,103
3,s008,53,48,23
3,s008,53,51,19
3,s008,53,50,2
3,s008,53,61,141
3,s008,53,60,17
3,s008,53,63,20
3,s008,53,62,4
3,s008,53,57,21
3,s008,53,56,1
3,s008,53,59,3
3,s008,53,37,101
3,s008,53,36,14
3,s008,53,39,11
3,s008,53,38,2
3,s008,53,33,18
3,s008,53,32,5
3,s008,53,35,1
3,s008,53,45,23
3,s008,53,44,3
3,s008,53,47,1
3,s008,53,46,1
3,s008,53,41,4
3,s008,53,21,127
3,s008,53,20,20
3,s008,53,23,24
3,s008,53,22,5
3,s008,53,17,24
3,s008,53,16,3
3,s008,53,19,2
3,s008,53,18,1
3,s008,53,29,22
3,s008,53,28,3
3,s008,53,31,5
3,s008,53,25,4
3,s008,53,24,2
3,s008,53,27,2
3,s008,53,5,25
3,s008,53,4,2
3,s008,53,7,4
3,s008,53,1,1
3,s008,53,3,2
3,s008,53,13,3
3,s008,53,12,1
3,s008,53,14,1
3,s008,53,117,168
3,s008,53,116,40
3,s008,53,119,17
3,s008,53,118,11
3,s008,53,113,20
3,s008,53,112,10
3,s008,53,115,1
3,s008,53,114,2
3,s008,53,125,27
3,s008,53,124,8
3,s008,53,127,5
3,s008,53,121,7
3,s008,53,123,1
3,s008,53,122,1
3,s008,53,101,28
3,s008,53,100,9
3,s008,53,103,3
3,s008,53,102,1
3,s008,53,97,6
3,s008,53,109,2
3,s008,53,108,1
3,s008,53,107,1
3,s008,53,85,29
3,s008,53,84,8
3,s008,53,87,3
3,s008,53,86,1
3,s008,53,81,7
3,s008,53,80,1
3,s008,53,83,1
3,s008,53,93,4
3,s008,53,95,1
3,s008,53,69,4
3,s008,53,68,3
3,s008,53,65,2
3,s008,53,67,1
3,s008,53,76,1
3,s009,40,40,865
3,s009,40,41,125
3,s009,40,42,103
3,s009,40,43,23
3,s009,40,44,121
3,s009,40,45,17
3,s009,40,46,15
3,s009,40,47,3
3,s009,40,32,161
3,s009,40,33,23
3,s009,40,34,19
3,s009,40,35,4
3,s009,40,36,24
3,s009,40,37,2
3,s009,40,38,3
3,s009,40,39,2
3,s009,40,56,109
3,s009,40,57,18
3,s009,40,58,11
3,s009,40,59,1
3,s009,40,60,15
3,s009,40,61,5
3,s009,40,62,4
3,s009,40,48,19
3,s009,40,49,4
3,s009,40,50,3
3,s009,40,51,2
3,s009,40,52,3
3,s009,40,8,132
3,s009,40,9,17
3,s009,40,10,21
3,s009,40,11,3
3,s009,40,12,15
3,s009,40,13,2
3,s009,40,14,6
3,s009,40,15,3
3,s009,40,0,29
3,s009,40,1,2
3,s009,40,2,7
3,s009,40,3,1
3,s009,40,4,1
3,s009,40,5,1
3,s009,40,24,18
3,s009,40,25,3
3,s009,40,26,4
3,s009,40,30,1
3,s009,40,16,4
3,s009,40,17,1
3,s009,40,20,1
3,s009,40,104,150
3,s009,40,105,48
3,s009,40,106,29
3,s009,40,107,5
3,s009,40,108,23
3,s009,40,109,8
3,s009,40,110,4
3,s009,40,111,1
3,s009,40,96,24
3,s009,40,97,9
3,s009,40,98,4
3,s009,40,99,2
3,s009,40,100,7
3,s009,40,101,1
3,s009,40,102,1
3,s009,40,120,30
3,s009,40,121,10
3,s009,40,122,2
3,s009,40,112,9
3,s009,40,114,4
3,s009,40,116,1
3,s009,40,72,36
3,s009,40,73,9
3,s009,40,74,10
3,s009,40,76,3
3,s009,40,77,1
3,s009,40,78,2
3,s009,40,79,1
3,s009,40,64,5
3,s009,40,65,1
3,s009,40,68,1
3,s009,40,70,1
3,s009,40,88,2
3,s009,40,89,2
3,s009,40,90,1
3,s009,40,81,2
3,s010,67,67,760
3,s010,67,66,104
3,s010,67,65,112
3,s010,67,64,14
3,s010,67,71,101
3,s010,67,70,14
3,s010,67,69,25
3,s010,67,68,4
3,s010,67,75,135
3,s010,67,74,20
3,s010,67,73,17
3,s010,67,72,1
3,s010,67,79,22
3,s010,67,78,3
3,s010,67,77,3
3,s010,67,83,94
3,s010,67,82,21
3,s010,67,81,8
3,s010,67,80,7
3,s010,67,87,12
3,s010,67,86,6
3,s010,67,85,1
3,s010,67,84,1
3,s010,67,91,22
3,s010,67,90,6
3,s010,67,89,3
3,s010,67,88,2
3,s010,67,95,4
3,s010,67,99,125
3,s010,67,98,16
3,s010,67,97,24
3,s010,67,96,6
3,s010,67,103,17
3,s010,67,102,1
3,s010,67,101,7
3,s010,67,107,22
3,s010,67,106,7
3,s010,67,105,6
3,s010,67,111,3
3,s010,67,110,1
3,s010,67,109,1
3,s010,67,115,16
3,s010,67,114,6
3,s010,67,113,6
3,s010,67,112,2
3,s010,67,119,2
3,s010,67,117,1
3,s010,67,116,2
3,s010,67,121,1
3,s010,67,3,165
3,s010,67,2,48
3,s010,67,1,13
3,s010,67,0,4
3,s010,67,7,26
3,s010,67,6,10
3,s010,67,4,2
3,s010,67,11,28
3,s010,67,10,5
3,s010,67,9,4
3,s010,67,8,4
3,s010,67,15,1
3,s010,67,14,2
3,s010,67,13,1
3,s010,67,12,1
3,s010,67,19,16
3,s010,67,18,6
3,s010,67,17,1
3,s010,67,16,1
3,s010,67,23,5
3,s010,67,22,1
3,s010,67,21,2
3,s010,67,27,4
3,s010,67,26,1
3,s010,67,25,1
3,s010,67,31,1
3,s010,67,35,22
3,s010,67,34,4
3,s010,67,33,5
3,s010,67,32,4
3,s010,67,39,2
3,s010,67,38,1
3,s010,67,36,2
3,s010,67,43,8
3,s010,67,42,1
3,s010,67,41,2
3,s010,67,45,1
3,s010,67,51,6
3,s010,67,49,2
3,s010,67,48,1
3,s011,84,84,847
3,s011,84,85,127
3,s011,84,86,106
3,s011,84,87,24
3,s011,84,80,109
