length,sequence_id,target_mask,observed_mask,count
2,s024,53,55,118
2,s024,53,54,17
2,s024,53,49,181
2,s024,53,48,17
2,s024,53,51,11
2,s024,53,50,2
2,s024,53,61,117
2,s024,53,60,24
2,s024,53,63,20
2,s024,53,57,11
2,s024,53,56,5
2,s024,53,59,1
2,s024,53,37,163
2,s024,53,36,18
2,s024,53,39,26
2,s024,53,33,16
2,s024,53,32,2
2,s024,53,35,5
2,s024,53,45,17
2,s024,53,44,3
2,s024,53,47,2
2,s024,53,41,3
2,s024,53,21,162
2,s024,53,20,31
2,s024,53,23,24
2,s024,53,22,1
2,s024,53,17,16
2,s024,53,16,2
2,s024,53,19,3
2,s024,53,29,8
2,s024,53,28,3
2,s024,53,31,1
2,s024,53,25,1
2,s024,53,24,1
2,s024,53,5,19
2,s024,53,4,4
2,s024,53,7,1
2,s024,53,6,1
2,s024,53,1,4
2,s024,53,3,1
2,s024,53,13,2
2,s025,11,11,1349
2,s025,11,10,153
2,s025,11,9,100
2,s025,11,8,13
2,s025,11,15,165
2,s025,11,14,11
2,s025,11,13,18
2,s025,11,12,5
2,s025,11,3,128
2,s025,11,2,15
2,s025,11,1,8
2,s025,11,0,2
2,s025,11,7,10
2,s025,11,4,1
2,s025,11,27,162
2,s025,11,26,26
2,s025,11,25,23
2,s025,11,24,6
2,s025,11,31,16
2,s025,11,30,2
2,s025,11,29,3
2,s025,11,28,1
2,s025,11,19,18
2,s025,11,18,1
2,s025,11,17,3
2,s025,11,16,2
2,s025,11,23,1
2,s025,11,22,1
2,s025,11,21,1
2,s025,11,43,187
2,s025,11,42,44
2,s025,11,41,15
2,s025,11,40,6
2,s025,11,47,12
2,s025,11,46,2
2,s025,11,45,4
2,s025,11,35,14
2,s025,11,34,5
2,s025,11,33,2
2,s025,11,39,2
2,s025,11,37,1
2,s025,11,59,21
2,s025,11,58,4
2,s025,11,57,7
2,s025,11,56,1
2,s025,11,63,4
2,s025,11,51,5
2,s025,11,50,2
2,s025,11,55,1
2,s026,44,44,1257
2,s026,44,45,121
2,s026,44,46,85
2,s026,44,47,7
2,s026,44,40,134
2,s026,44,41,14
2,s026,44,42,12
2,s026,44,43,2
2,s026,44,36,104
2,s026,44,37,21
2,s026,44,38,13
2,s026,44,39,2
2,s026,44,32,22
2,s026,44,33,4
2,s026,44,34,2
2,s026,44,60,175
2,s026,44,61,14
2,s026,44,62,35
2,s026,44,63,4
2,s026,44,56,17
2,s026,44,57,1
2,s026,44,58,6
2,s026,44,59,1
2,s026,44,52,14
2,s026,44,53,7
2,s026,44,54,4
2,s026,44,48,2
2,s026,44,50,1
2,s026,44,12,154
2,s026,44,13,35
2,s026,44,14,13
2,s026,44,15,2
2,s026,44,8,26
2,s026,44,9,4
2,s026,44,10,1
2,s026,44,4,19
2,s026,44,5,3
2,s026,44,6,1
2,s026,44,7,2
2,s026,44,0,2
2,s026,44,1,1
2,s026,44,28,18
2,s026,44,29,2
2,s026,44,30,5
2,s026,44,31,3
2,s026,44,25,1
2,s026,44,26,3
2,s026,44,20,3
2,s027,49,49,1414
2,s027,49,48,139
2,s027,49,51,118
2,s027,49,50,7
2,s027,49,53,158
2,s027,49,52,10
2,s027,49,55,18
2,s027,49,54,2
2,s027,49,57,132
2,s027,49,56,17
2,s027,49,59,8
2,s027,49,58,4
2,s027,49,61,19
2,s027,49,60,1
2,s027,49,63,2
2,s027,49,62,1
2,s027,49,33,184
2,s027,49,32,11
2,s027,49,35,18
2,s027,49,34,5
2,s027,49,37,19
2,s027,49,36,1
2,s027,49,39,2
2,s027,49,41,16
2,s027,49,43,3
2,s027,49,42,1
2,s027,49,45,1
2,s027,49,47,1
2,s027,49,17,159
2,s027,49,16,52
2,s027,49,19,19
2,s027,49,18,4
2,s027,49,21,18
2,s027,49,20,5
2,s027,49,23,1
2,s027,49,22,2
2,s027,49,25,21
2,s027,49,24,4
2,s027,49,27,3
2,s027,49,29,1
2,s027,49,28,2
2,s027,49,1,16
2,s027,49,0,8
2,s027,49,3,5
2,s027,49,2,2
2,s027,49,5,3
2,s027,49,9,1
2,s027,49,8,1
2,s027,49,11,2
2,s028,13,13,1377
2,s028,13,12,125
2,s028,13,15,111
2,s028,13,14,11
2,s028,13,9,171
2,s028,13,8,20
2,s028,13,11,15
2,s028,13,10,3
2,s028,13,5,131
2,s028,13,4,12
2,s028,13,7,10
2,s028,13,6,1
2,s028,13,1,25
2,s028,13,0,4
2,s028,13,29,129
2,s028,13,28,15
2,s028,13,31,22
2,s028,13,30,8
2,s028,13,25,22
2,s028,13,27,4
2,s028,13,21,12
2,s028,13,20,2
2,s028,13,23,2
2,s028,13,17,2
2,s028,13,16,1
2,s028,13,45,171
2,s028,13,44,33
2,s028,13,47,10
2,s028,13,46,1
2,s028,13,41,24
2,s028,13,40,3
2,s028,13,43,4
2,s028,13,42,2
2,s028,13,37,21
2,s028,13,36,6
2,s028,13,33,2
2,s028,13,34,2
2,s028,13,61,21
2,s028,13,60,4
2,s028,13,63,2
2,s028,13,62,1
2,s028,13,57,3
2,s028,13,59,1
2,s028,13,53,1
2,s028,13,52,1
2,s028,13,49,2
2,s028,13,51,1
2,s028,13,50,1
2,s029,32,32,1291
2,s029,32,33,150
2,s029,32,34,104
2,s029,32,35,9
2,s029,32,36,155
2,s029,32,37,18
2,s029,32,38,14
2,s029,32,39,1
2,s029,32,40,101
2,s029,32,41,24
2,s029,32,42,8
2,s029,32,43,1
2,s029,32,44,20
2,s029,32,45,1
2,s029,32,47,1
2,s029,32,48,151
2,s029,32,49,19
2,s029,32,50,22
2,s029,32,51,2
2,s029,32,52,10
2,s029,32,53,4
2,s029,32,54,1
2,s029,32,56,7
2,s029,32,57,3
2,s029,32,58,3
2,s029,32,60,1
2,s029,32,63,1
2,s029,32,0,163
2,s029,32,1,37
2,s029,32,2,11
2,s029,32,3,3
2,s029,32,4,15
2,s029,32,5,9
2,s029,32,8,10
2,s029,32,9,2
2,s029,32,10,1
2,s029,32,12,4
2,s029,32,13,1
2,s029,32,16,24
2,s029,32,17,6
2,s029,32,18,4
2,s029,32,20,2
2,s029,32,24,2
2,s029,32,25,1
2,s029,32,26,1
2,s030,0,0,1314
2,s030,0,1,163
2,s030,0,2,97
2,s030,0,3,21
2,s030,0,4,177
2,s030,0,5,27
2,s030,0,6,19
2,s030,0,7,2
2,s030,0,8,108
2,s030,0,9,20
2,s030,0,10,8
2,s030,0,11,1
2,s030,0,12,14
2,s030,0,13,3
2,s030,0,14,3
2,s030,0,16,168
2,s030,0,17,15
2,s030,0,18,17
2,s030,0,19,4
2,s030,0,20,24
2,s030,0,21,4
2,s030,0,22,6
2,s030,0,24,10
2,s030,0,25,2
2,s030,0,26,2
2,s030,0,28,3
2,s030,0,30,2
2,s030,0,32,182
2,s030,0,33,33
2,s030,0,34,14
2,s030,0,35,6
2,s030,0,36,32
2,s030,0,37,5
2,s030,0,38,2
2,s030,0,39,1
2,s030,0,40,13
2,s030,0,41,4
2,s030,0,42,2
2,s030,0,43,1
2,s030,0,44,5
2,s030,0,48,20
2,s030,0,49,8
2,s030,0,50,6
2,s030,0,51,1
2,s030,0,52,5
2,s030,0,56,3
2,s030,0,57,1
2,s030,0,60,2
2,s031,51,51,1258
2,s031,51,50,125
2,s031,51,49,116
2,s031,51,48,12
2,s031,51,55,143
2,s031,51,54,9
2,s031,51,53,18
2,s031,51,52,6
2,s031,51,59,114
2,s031,51,58,18
2,s031,51,57,10
2,s031,51,56,1
2,s031,51,63,10
2,s031,51,62,4
2,s031,51,61,2
2,s031,51,35,169
2,s031,51,34,13
2,s031,51,33,29
2,s031,51,32,2
2,s031,51,39,18
2,s031,51,38,4
2,s031,51,37,2
2,s031,51,36,1
2,s031,51,43,15
2,s031,51,41,2
2,s031,51,40,1
2,s031,51,45,1
2,s031,51,19,127
2,s031,51,18,49
2,s031,51,17,14
2,s031,51,16,4
2,s031,51,23,18
2,s031,51,22,8
2,s031,51,21,1
2,s031,51,27,9
2,s031,51,26,6
2,s031,51,25,1
2,s031,51,31,2
2,s031,51,30,1
2,s031,51,29,1
2,s031,51,3,15
2,s031,51,2,7
2,s031,51,1,5
2,s031,51,7,2
2,s031,51,11,1
2,s032,1,1,1371
2,s032,1,0,147
2,s032,1,3,120
2,s032,1,2,20
2,s032,1,5,155
2,s032,1,4,19
2,s032,1,7,23
2,s032,1,6,1
2,s032,1,9,113
2,s032,1,8,20
2,s032,1,11,12
2,s032,1,10,2
2,s032,1,13,17
2,s032,1,12,4
2,s032,1,15,2
2,s032,1,14,1
2,s032,1,17,172
2,s032,1,16,19
2,s032,1,19,26
2,s032,1,18,3
2,s032,1,21,20
2,s032,1,20,4
2,s032,1,23,4
2,s032,1,22,1
2,s032,1,25,13
2,s032,1,24,4
2,s032,1,27,1
2,s032,1,26,1
2,s032,1,29,1
2,s032,1,33,167
2,s032,1,32,39
2,s032,1,35,17
2,s032,1,34,4
2,s032,1,37,25
2,s032,1,36,6
2,s032,1,41,8
2,s032,1,40,4
2,s032,1,43,2
2,s032,1,42,1
2,s032,1,44,1
2,s032,1,49,20
2,s032,1,48,5
2,s032,1,51,1
2,s032,1,50,1
2,s032,1,53,1
2,s032,1,55,1
2,s032,1,57,1
2,s032,1,56,2
2,s032,1,58,1
2,s032,1,60,1
2,s033,3,3,1291
2,s033,3,2,158
2,s033,3,1,86
2,s033,3,0,11
2,s033,3,7,152
2,s033,3,6,25
2,s033,3,5,14
2,s033,3,4,1
2,s033,3,11,120
2,s033,3,10,17
2,s033,3,9,10
2,s033,3,8,3
2,s033,3,15,13
2,s033,3,14,3
2,s033,3,19,161
2,s033,3,18,18
2,s033,3,17,29
2,s033,3,16,2
2,s033,3,23,23
2,s033,3,22,2
2,s033,3,21,3
2,s033,3,20,1
2,s033,3,27,15
2,s033,3,26,3
2,s033,3,25,1
2,s033,3,35,187
2,s033,3,34,42
2,s033,3,33,12
2,s033,3,32,3
2,s033,3,39,28
2,s033,3,38,6
2,s033,3,37,2
2,s033,3,36,2
2,s033,3,43,13
2,s033,3,42,6
2,s033,3,47,2
2,s033,3,44,1
2,s033,3,51,22
2,s033,3,50,6
2,s033,3,49,7
2,s033,3,55,2
2,s033,3,53,1
2,s033,3,59,1
2,s033,3,58,1
2,s033,3,61,1
2,s034,33,33,1273
2,s034,33,32,129
2,s034,33,35,97
2,s034,33,34,10
2,s034,33,37,177
2,s034,33,36,16
2,s034,33,39,18
2,s034,33,38,2
2,s034,33,41,117
2,s034,33,40,25
2,s034,33,43,10
2,s034,33,42,2
2,s034,33,45,13
2,s034,33,44,1
2,s034,33,47,2
2,s034,33,49,173
2,s034,33,48,21
2,s034,33,51,15
2,s034,33,50,5
2,s034,33,53,19
2,s034,33,52,4
2,s034,33,55,2
2,s034,33,57,11
2,s034,33,56,1
2,s034,33,59,1
2,s034,33,58,1
2,s034,33,61,1
2,s034,33,60,1
2,s034,33,1,148
2,s034,33,0,34
2,s034,33,3,11
2,s034,33,2,3
2,s034,33,5,17
2,s034,33,4,2
2,s034,33,7,3
2,s034,33,6,1
2,s034,33,9,15
2,s034,33,8,2
2,s034,33,11,1
2,s034,33,10,2
2,s034,33,17,24
2,s034,33,16,5
2,s034,33,19,6
2,s034,33,18,1
2,s034,33,21,3
2,s034,33,22,1
2,s034,33,25,2
2,s034,33,29,1
2,s035,54,54,1221
2,s035,54,55,148
2,s035,54,52,121
2,s035,54,53,16
2,s035,54,50,185
2,s035,54,51,19
2,s035,54,48,17
2,s035,54,49,3
2,s035,54,62,96
2,s035,54,63,17
2,s035,54,60,12
2,s035,54,61,3
2,s035,54,58,17
2,s035,54,38,153
2,s035,54,39,20
2,s035,54,36,18
2,s035,54,37,4
2,s035,54,34,19
2,s035,54,35,2
2,s035,54,32,1
2,s035,54,46,10
2,s035,54,47,2
2,s035,54,44,1
2,s035,54,45,2
2,s035,54,43,1
2,s035,54,40,1
2,s035,54,22,168
2,s035,54,23,37
2,s035,54,20,14
2,s035,54,21,3
2,s035,54,18,16
2,s035,54,19,2
2,s035,54,30,15
2,s035,54,31,6
2,s035,54,26,1
2,s035,54,6,21
2,s035,54,7,6
2,s035,54,4,2
2,s035,54,5,1
2,s035,54,2,1
2,s035,54,3,1
2,s035,54,14,4
2,s035,54,12,1
2,s036,60,60,1380
2,s036,60,61,144
2,s036,60,62,110
2,s036,60,63,12
2,s036,60,56,161
2,s036,60,57,17
2,s036,60,58,15
2,s036,60,59,1
2,s036,60,52,110
2,s036,60,53,22
2,s036,60,54,11
2,s036,60,48,8
2,s036,60,49,5
2,s036,60,51,2
2,s036,60,44,167
2,s036,60,45,21
2,s036,60,46,27
2,s036,60,47,2
2,s036,60,40,21
2,s036,60,41,2
2,s036,60,42,6
2,s036,60,36,14
2,s036,60,37,5
2,s036,60,32,3
2,s036,60,28,165
2,s036,60,29,37
2,s036,60,30,17
2,s036,60,31,1
2,s036,60,24,19
2,s036,60,25,4
2,s036,60,26,4
2,s036,60,20,19
2,s036,60,21,3
2,s036,60,22,3
2,s036,60,16,2
2,s036,60,12,18
2,s036,60,13,5
2,s036,60,14,5
2,s036,60,8,1
2,s036,60,9,1
2,s036,60,10,1
2,s036,60,4,1
2,s036,60,0,1
2,s037,10,10,1383
2,s037,10,11,139
2,s037,10,8,127
2,s037,10,9,13
2,s037,10,14,161
2,s037,10,15,10
2,s037,10,12,16
2,s037,10,13,2
2,s037,10,2,135
2,s037,10,3,18
2,s037,10,0,9
2,s037,10,1,3
2,s037,10,6,12
2,s037,10,7,6
2,s037,10,4,2
2,s037,10,26,172
2,s037,10,27,21
2,s037,10,24,28
2,s037,10,25,5
2,s037,10,30,21
2,s037,10,31,2
2,s037,10,28,4
2,s037,10,18,15
2,s037,10,19,7
2,s037,10,16,2
2,s037,10,22,2
2,s037,10,20,1
2,s037,10,42,157
2,s037,10,43,35
2,s037,10,40,15
2,s037,10,41,5
2,s037,10,46,22
2,s037,10,47,3
2,s037,10,44,1
2,s037,10,45,2
2,s037,10,34,13
2,s037,10,35,7
2,s037,10,32,1
2,s037,10,33,1
2,s037,10,38,1
2,s037,10,58,22
2,s037,10,59,9
2,s037,10,56,4
2,s037,10,62,2
2,s037,10,50,3
2,s037,10,51,2
2,s037,10,48,1
2,s037,10,54,1
4,s000,28,28,818
4,s000,28,29,145
4,s000,28,30,130
4,s000,28,31,26
4,s000,28,24,174
4,s000,28,25,45
4,s000,28,26,36
4,s000,28,27,9
4,s000,28,20,146
4,s000,28,21,32
4,s000,28,22,23
4,s000,28,23,4
4,s000,28,16,35
4,s000,28,17,9
4,s000,28,18,3
4,s000,28,19,1
4,s000,28,12,190
4,s000,28,13,34
4,s000,28,14,44
4,s000,28,15,10
4,s000,28,8,47
4,s000,28,9,9
4,s000,28,10,10
4,s000,28,11,2
4,s000,28,4,25
4,s000,28,5,8
4,s000,28,6,8
4,s000,28,7,3
4,s000,28,0,5
4,s000,28,1,2
4,s000,28,60,181
4,s000,28,61,51
4,s000,28,62,35
4,s000,28,63,8
4,s000,28,56,40
4,s000,28,57,16
4,s000,28,58,7
4,s000,28,59,2
4,s000,28,52,37
4,s000,28,53,12
4,s000,28,54,5
4,s000,28,55,2
4,s000,28,48,12
4,s000,28,49,3
4,s000,28,50,2
4,s000,28,44,53
4,s000,28,45,18
4,s000,28,46,15
4,s000,28,47,6
4,s000,28,40,13
4,s000,28,41,4
4,s000,28,42,2
4,s000,28,36,8
4,s000,28,37,2
4,s000,28,38,2
4,s000,28,32,1
4,s000,28,33,1
4,s001,48,48,868
4,s001,48,49,160
4,s001,48,50,137
4,s001,48,51,20
4,s001,48,52,201
4,s001,48,53,34
4,s001,48,54,37
4,s001,48,55,8
4,s001,48,56,151
4,s001,48,57,21
4,s001,48,58,21
4,s001,48,59,5
4,s001,48,60,27
4,s001,48,61,7
4,s001,48,62,6
4,s001,48,63,2
4,s001,48,32,161
4,s001,48,33,41
4,s001,48,34,45
4,s001,48,35,8
4,s001,48,36,39
4,s001,48,37,8
4,s001,48,38,18
4,s001,48,39,3
4,s001,48,40,22
4,s001,48,41,10
4,s001,48,42,5
4,s001,48,44,9
4,s001,48,45,3
4,s001,48,46,1
4,s001,48,47,1
4,s001,48,16,194
4,s001,48,17,50
4,s001,48,18,36
4,s001,48,19,13
4,s001,48,20,46
4,s001,48,21,15
4,s001,48,22,10
4,s001,48,23,1
4,s001,48,24,46
4,s001,48,25,13
4,s001,48,26,5
4,s001,48,27,3
4,s001,48,28,8
4,s001,48,30,2
4,s001,48,0,52
4,s001,48,1,19
4,s001,48,2,11
4,s001,48,3,2
4,s001,48,4,13
4,s001,48,5,7
4,s001,48,6,2
4,s001,48,8,8
4,s001,48,9,4
4,s001,48,10,2
4,s001,48,13,2
4,s001,48,14,1
4,s002,45,45,808
4,s002,45,44,141
4,s002,45,47,154
4,s002,45,46,26
4,s002,45,41,188
4,s002,45,40,43
4,s002,45,43,36
4,s002,45,42,2
4,s002,45,37,151
4,s002,45,36,37
4,s002,45,39,28
4,s002,45,38,5
4,s002,45,33,32
4,s002,45,32,10
4,s002,45,35,4
4,s002,45,34,2
4,s002,45,61,176
4,s002,45,60,36
4,s002,45,63,41
4,s002,45,62,10
4,s002,45,57,43
4,s002,45,56,7
4,s002,45,59,11
4,s002,45,58,1
4,s002,45,53,28
4,s002,45,52,1
4,s002,45,55,10
4,s002,45,54,2
4,s002,45,49,10
4,s002,45,48,2
4,s002,45,13,199
4,s002,45,12,57
4,s002,45,15,29
4,s002,45,14,8
4,s002,45,9,44
4,s002,45,8,14
4,s002,45,11,6
4,s002,45,10,4
4,s002,45,5,40
4,s002,45,4,10
4,s002,45,7,7
4,s002,45,6,4
4,s002,45,1,12
4,s002,45,0,1
4,s002,45,3,2
4,s002,45,29,47
4,s002,45,28,12
4,s002,45,31,13
4,s002,45,30,3
4,s002,45,25,9
4,s002,45,24,6
4,s002,45,27,2
4,s002,45,21,12
4,s002,45,20,6
4,s002,45,23,2
4,s002,45,22,1
4,s002,45,17,1
4,s002,45,19,1
4,s003,56,56,787
4,s003,56,57,134
4,s003,56,58,144
4,s003,56,59,23
4,s003,56,60,185
4,s003,56,61,33
4,s003,56,62,30
4,s003,56,63,7
4,s003,56,48,137
4,s003,56,49,38
4,s003,56,50,22
4,s003,56,51,8
4,s003,56,52,29
4,s003,56,53,3
4,s003,56,54,6
4,s003,56,55,1
4,s003,56,40,171
4,s003,56,41,31
4,s003,56,42,45
4,s003,56,43,10
4,s003,56,44,43
4,s003,56,45,10
4,s003,56,46,7
4,s003,56,47,2
4,s003,56,32,29
4,s003,56,33,6
4,s003,56,34,11
4,s003,56,36,8
4,s003,56,37,2
4,s003,56,24,178
4,s003,56,25,63
4,s003,56,26,30
4,s003,56,27,14
4,s003,56,28,49
4,s003,56,29,8
4,s003,56,30,9
4,s003,56,31,4
4,s003,56,16,34
4,s003,56,17,19
4,s003,56,18,5
4,s003,56,20,7
4,s003,56,21,5
4,s003,56,22,3
4,s003,56,8,46
4,s003,56,9,19
4,s003,56,10,14
4,s003,56,11,5
4,s003,56,12,11
4,s003,56,13,1
4,s003,56,14,5
4,s003,56,15,1
4,s003,56,0,5
4,s003,56,1,3
4,s003,56,3,1
4,s003,56,4,3
4,s003,56,6,1
4,s003,56,7,1
4,s004,7,7,848
4,s004,7,6,147
4,s004,7,5,143
4,s004,7,4,28
4,s004,7,3,184
4,s004,7,2,49
4,s004,7,1,33
4,s004,7,0,5
4,s004,7,15,155
4,s004,7,14,47
4,s004,7,13,21
4,s004,7,12,7
4,s004,7,11,38
4,s004,7,10,6
4,s004,7,9,9
4,s004,7,23,199
4,s004,7,22,31
4,s004,7,21,45
4,s004,7,20,6
4,s004,7,19,41
4,s004,7,18,6
4,s004,7,17,10
4,s004,7,31,28
4,s004,7,30,9
4,s004,7,29,7
4,s004,7,28,4
4,s004,7,27,5
4,s004,7,26,4
4,s004,7,25,1
4,s004,7,39,181
4,s004,7,38,50
4,s004,7,37,21
4,s004,7,36,7
4,s004,7,35,37
4,s004,7,34,8
4,s004,7,33,5
4,s004,7,32,6
4,s004,7,47,30
4,s004,7,46,5
4,s004,7,45,5
4,s004,7,44,3
4,s004,7,43,7
4,s004,7,42,1
4,s004,7,41,1
4,s004,7,55,39
4,s004,7,54,17
4,s004,7,53,3
4,s004,7,52,2
4,s004,7,51,13
4,s004,7,50,1
4,s004,7,49,3
4,s004,7,63,6
4,s004,7,62,4
4,s004,7,61,2
4,s004,7,59,1
4,s004,7,58,1
4,s004,7,57,1
4,s005,29,29,822
4,s005,29,28,175
4,s005,29,31,131
4,s005,29,30,25
4,s005,29,25,185
4,s005,29,24,36
4,s005,29,27,25
4,s005,29,26,8
4,s005,29,21,140
4,s005,29,20,46
4,s005,29,23,20
4,s005,29,22,6
4,s005,29,17,23
4,s005,29,16,7
4,s005,29,19,1
4,s005,29,13,200
4,s005,29,12,32
4,s005,29,15,47
4,s005,29,14,12
4,s005,29,9,36
4,s005,29,8,6
4,s005,29,11,10
4,s005,29,5,30
4,s005,29,4,12
4,s005,29,7,9
4,s005,29,1,7
4,s005,29,0,2
4,s005,29,3,1
4,s005,29,2,1
4,s005,29,61,189
4,s005,29,60,67
4,s005,29,63,36
4,s005,29,62,16
4,s005,29,57,41
4,s005,29,56,13
4,s005,29,59,2
4,s005,29,58,4
4,s005,29,53,33
4,s005,29,52,17
4,s005,29,55,3
4,s005,29,54,2
4,s005,29,49,7
4,s005,29,51,1
4,s005,29,50,1
4,s005,29,45,52
4,s005,29,44,7
4,s005,29,47,15
4,s005,29,41,5
4,s005,29,40,4
4,s005,29,43,3
4,s005,29,37,19
4,s005,29,36,4
4,s005,29,39,7
4,s005,29,33,2
4,s005,29,32,1
4,s005,29,35,1
4,s006,60,60,839
4,s006,60,61,141
4,s006,60,62,118
4,s006,60,63,25
4,s006,60,56,168
4,s006,60,57,24
4,s006,60,58,31
4,s006,60,59,10
4,s006,60,52,120
4,s006,60,53,32
4,s006,60,54,17
4,s006,60,55,8
4,s006,60,48,20
4,s006,60,49,13
4,s006,60,50,7
4,s006,60,51,1
4,s006,60,44,161
4,s006,60,45,37
4,s006,60,46,40
4,s006,60,47,6
4,s006,60,40,31
4,s006,60,41,4
4,s006,60,42,12
4,s006,60,43,3
4,s006,60,36,32
4,s006,60,37,7
4,s006,60,38,11
4,s006,60,39,4
4,s006,60,32,9
4,s006,60,33,1
4,s006,60,35,1
4,s006,60,28,153
4,s006,60,29,48
4,s006,60,30,30
4,s006,60,31,12
4,s006,60,24,51
4,s006,60,25,10
4,s006,60,26,6
4,s006,60,27,3
4,s006,60,20,24
4,s006,60,21,18
4,s006,60,22,4
4,s006,60,23,3
4,s006,60,16,5
4,s006,60,17,1
4,s006,60,18,2
4,s006,60,12,47
4,s006,60,13,11
4,s006,60,14,10
4,s006,60,15,1
4,s006,60,8,10
4,s006,60,9,4
4,s006,60,10,3
4,s006,60,4,8
4,s006,60,5,5
4,s006,60,6,1
4,s006,60,7,1
4,s006,60,1,1
4,s007,17,17,832
4,s007,17,16,169
4,s007,17,19,119
4,s007,17,18,24
4,s007,17,21,170
4,s007,17,20,28
4,s007,17,23,26
4,s007,17,22,6
4,s007,17,25,154
4,s007,17,24,36
4,s007,17,27,23
4,s007,17,26,6
4,s007,17,29,29
4,s007,17,28,8
4,s007,17,31,8
4,s007,17,30,3
4,s007,17,1,206
4,s007,17,0,48
4,s007,17,3,40
4,s007,17,2,15
4,s007,17,5,40
4,s007,17,4,10
4,s007,17,7,12
4,s007,17,6,3
4,s007,17,9,41
4,s007,17,8,6
4,s007,17,11,8
4,s007,17,13,9
4,s007,17,12,2
4,s007,17,15,2
4,s007,17,49,182
4,s007,17,48,67
4,s007,17,51,40
4,s007,17,50,4
4,s007,17,53,38
4,s007,17,52,13
4,s007,17,55,11
4,s007,17,54,2
4,s007,17,57,35
4,s007,17,56,16
4,s007,17,59,11
4,s007,17,58,3
4,s007,17,61,7
4,s007,17,60,6
4,s007,17,63,4
4,s007,17,62,1
4,s007,17,33,55
4,s007,17,32,14
4,s007,17,35,8
4,s007,17,34,5
4,s007,17,37,10
4,s007,17,36,4
4,s007,17,39,1
4,s007,17,38,2
4,s007,17,41,5
4,s007,17,40,5
4,s007,17,43,4
4,s007,17,42,1
4,s007,17,45,1
4,s008,43,43,789
4,s008,43,42,141
4,s008,43,41,126
4,s008,43,40,19
4,s008,43,47,158
4,s008,43,46,28
4,s008,43,45,30
4,s008,43,44,6
4,s008,43,35,135
4,s008,43,34,29
4,s008,43,33,15
4,s008,43,32,6
4,s008,43,39,36
4,s008,43,38,7
4,s008,43,37,5
4,s008,43,36,1
4,s008,43,59,132
4,s008,43,58,36
4,s008,43,57,49
4,s008,43,56,12
4,s008,43,63,37
4,s008,43,62,10
4,s008,43,61,10
4,s008,43,60,2
4,s008,43,51,29
4,s008,43,50,10
4,s008,43,49,6
4,s008,43,48,1
4,s008,43,55,9
4,s008,43,53,1
4,s008,43,11,207
4,s008,43,10,61
4,s008,43,9,32
4,s008,43,8,8
4,s008,43,15,35
4,s008,43,14,15
4,s008,43,13,3
4,s008,43,12,3
4,s008,43,3,37
4,s008,43,2,13
4,s008,43,1,9
4,s008,43,0,2
4,s008,43,7,9
4,s008,43,6,3
4,s008,43,5,1
4,s008,43,27,40
4,s008,43,26,10
4,s008,43,25,9
4,s008,43,24,4
4,s008,43,31,9
4,s008,43,30,2
4,s008,43,29,2
4,s008,43,19,4
4,s008,43,18,6
4,s008,43,17,2
4,s008,43,16,1
4,s008,43,23,1
4,s008,43,22,2
4,s009,33,33,811
4,s009,33,32,146
4,s009,33,35,129
4,s009,33,34,34
4,s009,33,37,176
4,s009,33,36,37
4,s009,33,39,36
4,s009,33,38,7
4,s009,33,41,143
4,s009,33,40,30
4,s009,33,43,16
4,s009,33,42,8
4,s009,33,45,29
4,s009,33,44,4
4,s009,33,47,3
4,s009,33,46,1
4,s009,33,49,180
4,s009,33,48,32
4,s009,33,51,37
4,s009,33,50,5
4,s009,33,53,32
4,s009,33,52,10
4,s009,33,55,13
4,s009,33,54,1
4,s009,33,57,27
4,s009,33,56,13
4,s009,33,59,12
4,s009,33,58,2
4,s009,33,61,7
4,s009,33,60,4
4,s009,33,63,2
4,s009,33,1,195
4,s009,33,0,66
4,s009,33,3,25
4,s009,33,2,12
4,s009,33,5,34
4,s009,33,4,15
4,s009,33,7,11
4,s009,33,6,4
4,s009,33,9,48
4,s009,33,8,13
4,s009,33,11,7
4,s009,33,10,1
4,s009,33,13,8
4,s009,33,12,1
4,s009,33,15,2
4,s009,33,17,43
4,s009,33,16,19
4,s009,33,19,10
4,s009,33,18,4
4,s009,33,21,10
4,s009,33,20,1
4,s009,33,23,3
4,s009,33,22,3
4,s009,33,25,4
4,s009,33,24,3
4,s009,33,26,2
4,s009,33,29,2
4,s009,33,28,1
4,s009,33,31,1
4,s010,0,0,792
4,s010,0,1,153
4,s010,0,2,90
4,s010,0,3,32
4,s010,0,4,180
4,s010,0,5,36
4,s010,0,6,27
4,s010,0,7,2
4,s010,0,8,140
4,s010,0,9,33
4,s010,0,10,27
4,s010,0,11,6
4,s010,0,12,28
4,s010,0,13,7
4,s010,0,14,6
4,s010,0,15,1
4,s010,0,16,176
4,s010,0,17,35
4,s010,0,18,37
4,s010,0,19,8
4,s010,0,20,28
4,s010,0,21,12
4,s010,0,22,10
4,s010,0,23,1
4,s010,0,24,29
4,s010,0,25,3
4,s010,0,26,9
4,s010,0,27,2
4,s010,0,28,7
4,s010,0,29,1
4,s010,0,30,1
4,s010,0,32,176
4,s010,0,33,53
4,s010,0,34,26
4,s010,0,35,7
4,s010,0,36,42
4,s010,0,37,15
4,s010,0,38,6
4,s010,0,39,1
4,s010,0,40,30
4,s010,0,41,9
4,s010,0,42,7
