length,sequence_id,target_mask,observed_mask,count
3,s018,63,44,2
3,s018,63,43,25
3,s018,63,42,1
3,s018,63,41,2
3,s018,63,39,17
3,s018,63,38,5
3,s018,63,37,1
3,s018,63,35,6
3,s018,63,33,1
3,s018,63,31,166
3,s018,63,30,30
3,s018,63,29,34
3,s018,63,28,4
3,s018,63,27,22
3,s018,63,26,5
3,s018,63,25,2
3,s018,63,24,1
3,s018,63,23,22
3,s018,63,22,1
3,s018,63,21,1
3,s018,63,20,3
3,s018,63,19,4
3,s018,63,15,24
3,s018,63,14,3
3,s018,63,13,7
3,s018,63,11,1
3,s018,63,9,1
3,s018,63,7,3
3,s018,63,5,1
3,s018,63,2,1
3,s018,63,127,163
3,s018,63,126,41
3,s018,63,125,20
3,s018,63,124,6
3,s018,63,123,28
3,s018,63,122,6
3,s018,63,119,24
3,s018,63,118,8
3,s018,63,117,1
3,s018,63,116,1
3,s018,63,115,2
3,s018,63,114,2
3,s018,63,113,1
3,s018,63,111,23
3,s018,63,110,1
3,s018,63,109,4
3,s018,63,107,2
3,s018,63,104,1
3,s018,63,103,6
3,s018,63,102,1
3,s018,63,99,2
3,s018,63,95,25
3,s018,63,94,6
3,s018,63,93,5
3,s018,63,92,1
3,s018,63,91,3
3,s018,63,89,1
3,s018,63,87,4
3,s018,63,85,1
3,s018,63,83,1
3,s018,63,82,1
3,s018,63,79,4
3,s018,63,78,1
3,s018,63,76,1
3,s019,27,27,1049
3,s019,27,26,148
3,s019,27,25,129
3,s019,27,24,18
3,s019,27,31,137
3,s019,27,30,34
3,s019,27,29,20
3,s019,27,28,7
3,s019,27,19,139
3,s019,27,18,23
3,s019,27,17,29
3,s019,27,16,2
3,s019,27,23,14
3,s019,27,22,2
3,s019,27,21,4
3,s019,27,11,138
3,s019,27,10,15
3,s019,27,9,14
3,s019,27,8,2
3,s019,27,15,17
3,s019,27,14,1
3,s019,27,13,2
3,s019,27,12,2
3,s019,27,3,22
3,s019,27,2,1
3,s019,27,1,7
3,s019,27,7,4
3,s019,27,59,186
3,s019,27,58,27
3,s019,27,57,28
3,s019,27,56,5
3,s019,27,63,26
3,s019,27,62,3
3,s019,27,61,3
3,s019,27,51,25
3,s019,27,50,6
3,s019,27,49,2
3,s019,27,48,1
3,s019,27,55,3
3,s019,27,52,1
3,s019,27,43,19
3,s019,27,42,3
3,s019,27,41,6
3,s019,27,47,2
3,s019,27,35,4
3,s019,27,34,1
3,s019,27,33,1
3,s019,27,32,1
3,s019,27,91,175
3,s019,27,90,53
3,s019,27,89,25
3,s019,27,88,5
3,s019,27,95,35
3,s019,27,94,5
3,s019,27,93,2
3,s019,27,92,2
3,s019,27,83,33
3,s019,27,82,8
3,s019,27,81,4
3,s019,27,87,3
3,s019,27,86,5
3,s019,27,85,1
3,s019,27,75,17
3,s019,27,74,8
3,s019,27,73,2
3,s019,27,79,3
3,s019,27,78,1
3,s019,27,76,2
3,s019,27,67,4
3,s019,27,66,1
3,s019,27,65,1
3,s019,27,123,36
3,s019,27,122,6
3,s019,27,121,6
3,s019,27,127,7
3,s019,27,125,2
3,s019,27,124,1
3,s019,27,115,4
3,s019,27,114,1
3,s019,27,119,1
3,s019,27,107,3
3,s019,27,105,1
3,s020,27,27,993
3,s020,27,26,144
3,s020,27,25,123
3,s020,27,24,27
3,s020,27,31,136
3,s020,27,30,25
3,s020,27,29,15
3,s020,27,28,3
3,s020,27,19,149
3,s020,27,18,23
3,s020,27,17,19
3,s020,27,23,13
3,s020,27,22,3
3,s020,27,21,3
3,s020,27,11,149
3,s020,27,10,15
3,s020,27,9,20
3,s020,27,8,4
3,s020,27,15,29
3,s020,27,14,3
3,s020,27,13,2
3,s020,27,3,25
3,s020,27,2,5
3,s020,27,1,3
3,s020,27,7,3
3,s020,27,59,176
3,s020,27,58,26
3,s020,27,57,36
3,s020,27,56,5
3,s020,27,63,25
3,s020,27,62,4
3,s020,27,61,5
3,s020,27,51,24
3,s020,27,50,2
3,s020,27,49,7
3,s020,27,55,2
3,s020,27,53,1
3,s020,27,43,27
3,s020,27,42,4
3,s020,27,41,6
3,s020,27,47,6
3,s020,27,45,1
3,s020,27,35,3
3,s020,27,37,1
3,s020,27,91,160
3,s020,27,90,43
3,s020,27,89,18
3,s020,27,88,7
3,s020,27,95,31
3,s020,27,94,7
3,s020,27,93,3
3,s020,27,92,4
3,s020,27,83,16
3,s020,27,82,7
3,s020,27,81,4
3,s020,27,87,2
3,s020,27,86,4
3,s020,27,75,24
3,s020,27,74,3
3,s020,27,73,3
3,s020,27,79,1
3,s020,27,78,1
3,s020,27,67,3
3,s020,27,64,1
3,s020,27,123,23
3,s020,27,122,6
3,s020,27,121,3
3,s020,27,120,4
3,s020,27,127,9
3,s020,27,126,3
3,s020,27,115,4
3,s020,27,114,3
3,s020,27,113,1
3,s020,27,112,1
3,s020,27,107,2
3,s020,27,111,2
3,s021,30,30,1030
3,s021,30,31,128
3,s021,30,28,143
3,s021,30,29,13
3,s021,30,26,130
3,s021,30,27,24
3,s021,30,24,18
3,s021,30,25,6
3,s021,30,22,137
3,s021,30,23,25
3,s021,30,20,17
3,s021,30,21,6
3,s021,30,18,12
3,s021,30,19,3
3,s021,30,16,2
3,s021,30,14,148
3,s021,30,15,21
3,s021,30,12,14
3,s021,30,13,2
3,s021,30,10,24
3,s021,30,11,3
3,s021,30,8,2
3,s021,30,6,21
3,s021,30,7,1
3,s021,30,2,2
3,s021,30,62,158
3,s021,30,63,23
3,s021,30,60,36
3,s021,30,61,4
3,s021,30,58,23
3,s021,30,59,4
3,s021,30,56,5
3,s021,30,57,1
3,s021,30,54,25
3,s021,30,55,4
3,s021,30,52,2
3,s021,30,50,1
3,s021,30,48,3
3,s021,30,46,27
3,s021,30,47,5
3,s021,30,44,3
3,s021,30,45,5
3,s021,30,38,1
3,s021,30,39,1
3,s021,30,34,1
3,s021,30,94,169
3,s021,30,95,51
3,s021,30,92,15
3,s021,30,93,11
3,s021,30,90,28
3,s021,30,91,13
3,s021,30,88,5
3,s021,30,86,24
3,s021,30,87,6
3,s021,30,84,3
3,s021,30,82,5
3,s021,30,83,2
3,s021,30,81,1
3,s021,30,78,24
3,s021,30,79,2
3,s021,30,76,3
3,s021,30,74,5
3,s021,30,75,1
3,s021,30,70,1
3,s021,30,126,35
3,s021,30,127,7
3,s021,30,124,8
3,s021,30,125,3
3,s021,30,122,8
3,s021,30,123,2
3,s021,30,121,1
3,s021,30,118,4
3,s021,30,116,1
3,s021,30,114,2
3,s021,30,115,1
3,s021,30,110,2
3,s021,30,111,1
3,s021,30,108,2
3,s021,30,106,2
3,s022,51,51,930
3,s022,51,50,147
3,s022,51,49,133
3,s022,51,48,19
3,s022,51,55,127
3,s022,51,54,16
3,s022,51,53,18
3,s022,51,59,138
3,s022,51,58,30
3,s022,51,57,25
3,s022,51,56,2
3,s022,51,63,18
3,s022,51,62,2
3,s022,51,61,4
3,s022,51,60,1
3,s022,51,35,123
3,s022,51,34,21
3,s022,51,33,14
3,s022,51,32,3
3,s022,51,39,31
3,s022,51,38,1
3,s022,51,37,2
3,s022,51,43,17
3,s022,51,42,6
3,s022,51,41,3
3,s022,51,40,1
3,s022,51,47,2
3,s022,51,46,4
3,s022,51,19,142
3,s022,51,18,24
3,s022,51,17,26
3,s022,51,16,2
3,s022,51,23,33
3,s022,51,22,1
3,s022,51,21,3
3,s022,51,20,1
3,s022,51,27,35
3,s022,51,26,3
3,s022,51,25,5
3,s022,51,31,3
3,s022,51,3,19
3,s022,51,2,5
3,s022,51,1,7
3,s022,51,7,3
3,s022,51,5,1
3,s022,51,4,1
3,s022,51,11,3
3,s022,51,9,2
3,s022,51,115,150
3,s022,51,114,42
3,s022,51,113,23
3,s022,51,112,7
3,s022,51,119,32
3,s022,51,118,11
3,s022,51,117,1
3,s022,51,123,15
3,s022,51,122,5
3,s022,51,127,5
3,s022,51,126,1
3,s022,51,99,24
3,s022,51,98,5
3,s022,51,97,1
3,s022,51,96,1
3,s022,51,103,4
3,s022,51,102,1
3,s022,51,101,1
3,s022,51,100,1
3,s022,51,107,6
3,s022,51,106,2
3,s022,51,111,1
3,s022,51,83,28
3,s022,51,82,11
3,s022,51,80,5
3,s022,51,87,9
3,s022,51,86,1
3,s022,51,85,1
3,s022,51,91,3
3,s022,51,90,2
3,s022,51,89,1
3,s022,51,95,1
3,s022,51,67,5
3,s022,51,66,1
3,s022,51,71,1
3,s023,123,123,1076
3,s023,123,122,160
3,s023,123,121,130
3,s023,123,120,19
3,s023,123,127,130
3,s023,123,126,24
3,s023,123,125,15
3,s023,123,124,3
3,s023,123,115,144
3,s023,123,114,12
3,s023,123,113,20
3,s023,123,112,2
3,s023,123,119,24
3,s023,123,118,5
3,s023,123,117,3
3,s023,123,107,144
3,s023,123,106,26
3,s023,123,105,13
3,s023,123,104,3
3,s023,123,111,21
3,s023,123,110,1
3,s023,123,109,4
3,s023,123,99,25
3,s023,123,98,5
3,s023,123,97,5
3,s023,123,103,3
3,s023,123,91,156
3,s023,123,90,26
3,s023,123,89,33
3,s023,123,88,9
3,s023,123,95,19
3,s023,123,94,5
3,s023,123,93,5
3,s023,123,83,35
3,s023,123,82,6
3,s023,123,81,1
3,s023,123,80,3
3,s023,123,87,3
3,s023,123,86,1
3,s023,123,85,1
3,s023,123,75,35
3,s023,123,74,4
3,s023,123,73,4
3,s023,123,72,1
3,s023,123,79,7
3,s023,123,78,2
3,s023,123,77,2
3,s023,123,67,4
3,s023,123,65,2
3,s023,123,59,172
3,s023,123,58,44
3,s023,123,57,21
3,s023,123,56,6
3,s023,123,63,30
3,s023,123,62,21
3,s023,123,61,4
3,s023,123,60,1
3,s023,123,51,26
3,s023,123,50,6
3,s023,123,49,8
3,s023,123,48,1
3,s023,123,55,4
3,s023,123,54,2
3,s023,123,53,1
3,s023,123,43,16
3,s023,123,42,6
3,s023,123,41,4
3,s023,123,47,3
3,s023,123,46,1
3,s023,123,35,5
3,s023,123,34,2
3,s023,123,33,2
3,s023,123,38,1
3,s023,123,27,22
3,s023,123,26,3
3,s023,123,25,7
3,s023,123,24,1
3,s023,123,31,4
3,s023,123,30,3
3,s023,123,29,1
3,s023,123,19,2
3,s023,123,18,1
3,s023,123,17,1
3,s023,123,23,1
3,s023,123,11,3
3,s023,123,9,2
3,s023,123,8,1
3,s023,123,15,1
3,s023,123,12,1
3,s023,123,2,1
3,s024,80,80,987
3,s024,80,81,164
3,s024,80,82,124
3,s024,80,83,16
3,s024,80,84,160
3,s024,80,85,17
3,s024,80,86,13
3,s024,80,87,2
3,s024,80,88,148
3,s024,80,89,26
3,s024,80,90,20
3,s024,80,91,3
3,s024,80,92,19
3,s024,80,93,2
3,s024,80,94,4
3,s024,80,64,132
3,s024,80,65,25
3,s024,80,66,15
3,s024,80,67,1
3,s024,80,68,17
3,s024,80,69,5
3,s024,80,70,1
3,s024,80,72,26
3,s024,80,73,2
3,s024,80,74,1
3,s024,80,76,3
3,s024,80,77,1
3,s024,80,112,159
3,s024,80,113,34
3,s024,80,114,39
3,s024,80,115,5
3,s024,80,116,27
3,s024,80,117,3
3,s024,80,118,6
3,s024,80,120,19
3,s024,80,121,4
3,s024,80,122,5
3,s024,80,123,2
3,s024,80,124,2
3,s024,80,126,1
3,s024,80,127,1
3,s024,80,96,17
3,s024,80,97,1
3,s024,80,98,5
3,s024,80,99,1
3,s024,80,100,2
3,s024,80,101,1
3,s024,80,102,1
3,s024,80,104,6
3,s024,80,105,1
3,s024,80,106,1
3,s024,80,16,158
3,s024,80,17,54
3,s024,80,18,21
3,s024,80,19,7
3,s024,80,20,30
3,s024,80,21,13
3,s024,80,22,5
3,s024,80,23,1
3,s024,80,24,24
3,s024,80,25,11
3,s024,80,26,4
3,s024,80,28,10
3,s024,80,29,3
3,s024,80,30,2
3,s024,80,31,2
3,s024,80,0,24
3,s024,80,1,7
3,s024,80,2,3
3,s024,80,4,3
3,s024,80,5,4
3,s024,80,6,1
3,s024,80,8,4
3,s024,80,9,2
3,s024,80,11,1
3,s024,80,12,1
3,s024,80,13,1
3,s024,80,48,29
3,s024,80,49,7
3,s024,80,50,1
3,s024,80,51,1
3,s024,80,52,5
3,s024,80,53,2
3,s024,80,56,4
3,s024,80,57,1
3,s024,80,58,1
3,s024,80,60,1
3,s024,80,32,5
3,s024,80,36,4
3,s024,80,37,1
3,s024,80,40,1
3,s024,80,45,1
3,s025,76,76,1049
3,s025,76,77,152
3,s025,76,78,142
3,s025,76,79,17
3,s025,76,72,152
3,s025,76,73,25
3,s025,76,74,22
3,s025,76,75,4
3,s025,76,68,137
3,s025,76,69,24
3,s025,76,70,14
3,s025,76,71,4
3,s025,76,64,23
3,s025,76,65,3
3,s025,76,66,3
3,s025,76,92,140
3,s025,76,93,27
3,s025,76,94,19
3,s025,76,95,3
3,s025,76,88,14
3,s025,76,89,1
3,s025,76,90,1
3,s025,76,84,15
3,s025,76,85,6
3,s025,76,86,5
3,s025,76,80,5
3,s025,76,81,1
3,s025,76,82,1
3,s025,76,108,184
3,s025,76,109,25
3,s025,76,110,34
3,s025,76,111,5
3,s025,76,104,27
3,s025,76,105,1
3,s025,76,106,12
3,s025,76,100,26
3,s025,76,101,4
3,s025,76,102,7
3,s025,76,103,1
3,s025,76,96,2
3,s025,76,124,28
3,s025,76,125,3
3,s025,76,126,5
3,s025,76,127,1
3,s025,76,120,3
3,s025,76,116,2
3,s025,76,118,1
3,s025,76,12,152
3,s025,76,13,60
3,s025,76,14,13
3,s025,76,15,10
3,s025,76,8,32
3,s025,76,9,10
3,s025,76,10,3
3,s025,76,4,27
3,s025,76,5,6
3,s025,76,6,3
3,s025,76,0,3
3,s025,76,1,2
3,s025,76,2,1
3,s025,76,28,29
3,s025,76,29,10
3,s025,76,30,3
3,s025,76,24,4
3,s025,76,25,2
3,s025,76,26,1
3,s025,76,20,4
3,s025,76,22,1
3,s025,76,17,1
3,s025,76,18,1
3,s025,76,44,25
3,s025,76,45,6
3,s025,76,46,5
3,s025,76,47,2
3,s025,76,40,8
3,s025,76,43,2
3,s025,76,36,4
3,s025,76,37,3
3,s025,76,60,4
3,s025,76,62,2
3,s025,76,58,1
3,s026,80,80,959
3,s026,80,81,149
3,s026,80,82,131
3,s026,80,83,23
3,s026,80,84,153
3,s026,80,85,13
3,s026,80,86,23
3,s026,80,87,2
3,s026,80,88,170
3,s026,80,89,24
3,s026,80,90,21
3,s026,80,92,27
3,s026,80,93,1
3,s026,80,94,2
3,s026,80,95,1
3,s026,80,64,136
3,s026,80,65,23
3,s026,80,66,17
3,s026,80,67,4
3,s026,80,68,18
3,s026,80,69,5
3,s026,80,70,3
3,s026,80,71,1
3,s026,80,72,19
3,s026,80,73,4
3,s026,80,74,2
3,s026,80,76,1
3,s026,80,77,1
3,s026,80,78,2
3,s026,80,112,177
3,s026,80,113,27
3,s026,80,114,39
3,s026,80,115,5
3,s026,80,116,22
3,s026,80,117,2
3,s026,80,118,6
3,s026,80,120,26
3,s026,80,121,2
3,s026,80,122,2
3,s026,80,124,5
3,s026,80,125,1
3,s026,80,96,23
3,s026,80,97,8
3,s026,80,98,6
3,s026,80,99,1
3,s026,80,100,2
3,s026,80,102,2
3,s026,80,104,3
3,s026,80,106,1
3,s026,80,107,1
3,s026,80,108,1
3,s026,80,16,144
3,s026,80,17,49
3,s026,80,18,23
3,s026,80,19,5
3,s026,80,20,33
3,s026,80,21,10
3,s026,80,22,4
3,s026,80,23,2
3,s026,80,24,16
3,s026,80,25,7
3,s026,80,26,2
3,s026,80,28,5
3,s026,80,29,1
3,s026,80,0,17
3,s026,80,1,8
3,s026,80,2,4
3,s026,80,4,5
3,s026,80,5,2
3,s026,80,8,1
3,s026,80,9,2
3,s026,80,12,1
3,s026,80,13,1
3,s026,80,48,28
3,s026,80,49,13
3,s026,80,50,8
3,s026,80,51,1
3,s026,80,52,4
3,s026,80,53,4
3,s026,80,56,6
3,s026,80,58,1
3,s026,80,32,5
3,s026,80,33,1
3,s026,80,36,3
3,s026,80,38,1
3,s026,80,40,1
3,s027,45,45,1036
3,s027,45,44,173
3,s027,45,47,123
3,s027,45,46,22
3,s027,45,41,153
3,s027,45,40,23
3,s027,45,43,20
3,s027,45,42,2
3,s027,45,37,138
3,s027,45,36,23
3,s027,45,39,22
3,s027,45,38,3
3,s027,45,33,26
3,s027,45,32,2
3,s027,45,35,5
3,s027,45,61,136
3,s027,45,60,20
3,s027,45,63,19
3,s027,45,62,3
3,s027,45,57,19
3,s027,45,56,4
3,s027,45,59,1
3,s027,45,58,1
3,s027,45,53,23
3,s027,45,52,2
3,s027,45,55,2
3,s027,45,49,2
3,s027,45,13,175
3,s027,45,12,26
3,s027,45,15,27
3,s027,45,14,2
3,s027,45,9,23
3,s027,45,8,4
3,s027,45,11,1
3,s027,45,10,3
3,s027,45,5,30
3,s027,45,4,6
3,s027,45,7,7
3,s027,45,1,7
3,s027,45,0,1
3,s027,45,3,2
3,s027,45,29,25
3,s027,45,28,1
3,s027,45,31,3
3,s027,45,30,2
3,s027,45,25,2
3,s027,45,21,3
3,s027,45,17,4
3,s027,45,109,158
3,s027,45,108,41
3,s027,45,111,28
3,s027,45,110,6
3,s027,45,105,27
3,s027,45,104,7
3,s027,45,107,5
3,s027,45,106,2
3,s027,45,101,31
3,s027,45,100,5
3,s027,45,103,2
3,s027,45,102,1
3,s027,45,97,2
3,s027,45,96,3
3,s027,45,125,17
3,s027,45,124,8
3,s027,45,127,4
3,s027,45,121,4
3,s027,45,117,4
3,s027,45,119,1
3,s027,45,118,1
3,s027,45,112,1
3,s027,45,77,32
3,s027,45,76,7
3,s027,45,79,7
3,s027,45,78,1
3,s027,45,73,5
3,s027,45,72,1
3,s027,45,69,8
3,s027,45,64,1
3,s027,45,93,3
3,s027,45,92,1
3,s027,45,95,2
3,s027,45,88,1
3,s027,45,87,1
3,s027,45,81,1
3,s028,106,106,965
3,s028,106,107,126
3,s028,106,104,113
3,s028,106,105,9
3,s028,106,110,152
3,s028,106,111,22
3,s028,106,108,15
3,s028,106,109,2
3,s028,106,98,152
3,s028,106,99,27
3,s028,106,96,12
3,s028,106,97,5
3,s028,106,102,26
3,s028,106,103,4
3,s028,106,100,5
3,s028,106,122,120
3,s028,106,123,23
3,s028,106,120,19
3,s028,106,121,4
3,s028,106,126,14
3,s028,106,127,1
3,s028,106,124,6
3,s028,106,114,15
3,s028,106,115,3
3,s028,106,112,1
3,s028,106,118,1
3,s028,106,74,152
3,s028,106,75,29
3,s028,106,72,26
3,s028,106,73,6
3,s028,106,78,24
3,s028,106,79,5
3,s028,106,76,4
3,s028,106,77,2
3,s028,106,66,18
3,s028,106,67,3
3,s028,106,64,3
3,s028,106,65,1
3,s028,106,70,2
3,s028,106,68,2
3,s028,106,90,23
3,s028,106,91,6
3,s028,106,88,7
3,s028,106,89,1
3,s028,106,94,5
3,s028,106,92,1
3,s028,106,82,4
3,s028,106,81,1
3,s028,106,42,166
3,s028,106,43,48
3,s028,106,40,9
3,s028,106,41,4
3,s028,106,46,24
3,s028,106,47,5
3,s028,106,44,1
3,s028,106,45,2
3,s028,106,34,22
3,s028,106,35,5
3,s028,106,38,4
3,s028,106,39,1
3,s028,106,58,21
3,s028,106,59,3
3,s028,106,62,2
3,s028,106,50,3
3,s028,106,51,3
3,s028,106,48,1
3,s028,106,10,25
3,s028,106,11,7
3,s028,106,8,5
3,s028,106,14,8
3,s028,106,15,1
3,s028,106,12,3
3,s028,106,2,4
3,s028,106,3,4
3,s028,106,0,1
3,s028,106,1,2
3,s028,106,6,1
3,s028,106,27,1
3,s028,106,18,2
3,s028,106,19,1
3,s029,126,126,1056
3,s029,126,127,161
3,s029,126,124,126
3,s029,126,125,13
3,s029,126,122,151
3,s029,126,123,13
3,s029,126,120,19
3,s029,126,121,2
3,s029,126,118,139
3,s029,126,119,20
3,s029,126,116,21
3,s029,126,117,1
3,s029,126,114,15
3,s029,126,115,5
3,s029,126,112,3
3,s029,126,110,123
3,s029,126,111,26
3,s029,126,108,17
3,s029,126,109,1
3,s029,126,106,19
3,s029,126,107,9
3,s029,126,102,28
3,s029,126,103,3
3,s029,126,94,176
3,s029,126,95,21
3,s029,126,92,25
3,s029,126,93,5
3,s029,126,90,24
3,s029,126,91,1
3,s029,126,88,6
3,s029,126,89,2
3,s029,126,86,21
3,s029,126,87,4
3,s029,126,84,4
3,s029,126,85,1
3,s029,126,82,1
3,s029,126,80,1
3,s029,126,78,14
3,s029,126,79,1
3,s029,126,76,6
3,s029,126,77,1
3,s029,126,74,4
3,s029,126,72,1
3,s029,126,70,4
3,s029,126,62,172
3,s029,126,63,60
3,s029,126,60,29
3,s029,126,61,5
3,s029,126,58,44
3,s029,126,59,13
3,s029,126,56,6
3,s029,126,57,2
3,s029,126,54,27
3,s029,126,55,8
3,s029,126,52,4
3,s029,126,53,3
3,s029,126,50,5
3,s029,126,51,2
3,s029,126,46,15
3,s029,126,47,8
3,s029,126,44,2
3,s029,126,45,1
3,s029,126,42,2
3,s029,126,43,2
3,s029,126,38,1
3,s029,126,36,1
3,s029,126,34,1
3,s029,126,30,36
3,s029,126,31,8
3,s029,126,28,8
3,s029,126,29,3
3,s029,126,26,3
3,s029,126,24,2
3,s029,126,25,1
3,s029,126,22,5
3,s029,126,23,1
3,s029,126,20,1
3,s029,126,19,1
3,s029,126,17,1
3,s029,126,14,6
3,s029,126,15,2
3,s029,126,12,1
3,s029,126,7,1
3,s030,24,24,984
3,s030,24,25,152
3,s030,24,26,151
3,s030,24,27,23
3,s030,24,28,146
3,s030,24,29,26
3,s030,24,30,22
3,s030,24,31,3
3,s030,24,16,154
3,s030,24,17,14
3,s030,24,18,17
3,s030,24,19,4
3,s030,24,20,19
3,s030,24,21,2
3,s030,24,22,1
3,s030,24,8,144
3,s030,24,9,23
3,s030,24,10,20
3,s030,24,11,1
3,s030,24,12,25
3,s030,24,13,4
3,s030,24,14,2
3,s030,24,0,27
3,s030,24,1,1
3,s030,24,2,4
3,s030,24,4,2
3,s030,24,56,175
3,s030,24,57,20
3,s030,24,58,33
3,s030,24,59,5
3,s030,24,60,19
3,s030,24,61,2
3,s030,24,62,4
3,s030,24,48,18
3,s030,24,49,6
3,s030,24,50,3
3,s030,24,52,6
3,s030,24,53,2
3,s030,24,54,2
3,s030,24,40,17
3,s030,24,41,1
3,s030,24,42,2
3,s030,24,46,1
3,s030,24,32,3
3,s030,24,36,2
3,s030,24,88,167
3,s030,24,89,47
3,s030,24,90,19
3,s030,24,91,6
3,s030,24,92,27
3,s030,24,93,15
3,s030,24,94,2
3,s030,24,95,2
3,s030,24,80,26
3,s030,24,81,6
3,s030,24,82,3
3,s030,24,84,4
3,s030,24,85,2
3,s030,24,86,3
3,s030,24,72,15
3,s030,24,73,9
3,s030,24,74,5
3,s030,24,76,1
3,s030,24,78,2
3,s030,24,64,2
3,s030,24,65,2
3,s030,24,69,1
3,s030,24,70,1
3,s030,24,120,24
3,s030,24,121,8
3,s030,24,122,6
3,s030,24,123,3
3,s030,24,124,6
3,s030,24,126,1
3,s030,24,127,1
3,s030,24,112,10
3,s030,24,113,2
3,s030,24,114,3
3,s030,24,116,4
3,s030,24,117,1
3,s030,24,104,6
3,s030,24,106,1
3,s030,24,107,1
3,s030,24,108,3
3,s030,24,109,1
3,s031,64,64,963
3,s031,64,65,139
3,s031,64,66,124
3,s031,64,67,24
3,s031,64,68,129
3,s031,64,69,20
3,s031,64,70,16
3,s031,64,71,1
3,s031,64,72,138
3,s031,64,73,22
3,s031,64,74,20
3,s031,64,75,1
3,s031,64,76,22
3,s031,64,77,3
3,s031,64,78,1
3,s031,64,79,1
3,s031,64,80,127
3,s031,64,81,27
3,s031,64,82,17
3,s031,64,83,6
3,s031,64,84,13
3,s031,64,85,1
3,s031,64,86,3
3,s031,64,87,1
3,s031,64,88,24
3,s031,64,89,1
3,s031,64,90,1
3,s031,64,92,6
3,s031,64,95,1
3,s031,64,96,168
3,s031,64,97,33
3,s031,64,98,36
3,s031,64,99,3
3,s031,64,100,21
3,s031,64,101,5
3,s031,64,102,7
3,s031,64,104,30
3,s031,64,105,4
3,s031,64,106,7
3,s031,64,107,1
3,s031,64,108,4
3,s031,64,110,1
3,s031,64,112,22
3,s031,64,113,2
3,s031,64,114,4
3,s031,64,116,2
3,s031,64,117,2
3,s031,64,118,2
3,s031,64,119,1
3,s031,64,120,2
3,s031,64,121,1
3,s031,64,0,160
3,s031,64,1,50
3,s031,64,2,16
3,s031,64,3,7
3,s031,64,4,30
3,s031,64,5,10
3,s031,64,6,3
3,s031,64,7,1
3,s031,64,8,23
3,s031,64,9,9
3,s031,64,10,1
3,s031,64,11,1
3,s031,64,12,2
3,s031,64,13,3
3,s031,64,14,3
3,s031,64,15,1
3,s031,64,16,25
3,s031,64,17,8
3,s031,64,18,2
3,s031,64,19,1
3,s031,64,20,3
3,s031,64,24,6
3,s031,64,25,2
3,s031,64,26,2
3,s031,64,30,1
3,s031,64,32,18
3,s031,64,33,9
3,s031,64,34,7
3,s031,64,35,3
3,s031,64,36,6
3,s031,64,40,4
3,s031,64,48,3
3,s031,64,49,1
3,s031,64,50,3
3,s031,64,52,1
3,s032,111,111,990
3,s032,111,110,140
3,s032,111,109,123
3,s032,111,108,17
3,s032,111,107,154
3,s032,111,106,26
3,s032,111,105,20
3,s032,111,104,1
3,s032,111,103,136
3,s032,111,102,22
3,s032,111,101,11
3,s032,111,100,2
3,s032,111,99,28
3,s032,111,97,3
3,s032,111,127,112
3,s032,111,126,27
3,s032,111,125,23
3,s032,111,124,2
3,s032,111,123,22
3,s032,111,122,2
3,s032,111,121,8
3,s032,111,119,19
3,s032,111,118,5
3,s032,111,117,3
3,s032,111,115,1
3,s032,111,79,178
3,s032,111,78,20
3,s032,111,77,34
3,s032,111,76,10
3,s032,111,75,13
3,s032,111,74,3
3,s032,111,73,8
3,s032,111,72,2
3,s032,111,71,17
3,s032,111,70,3
3,s032,111,69,2
3,s032,111,68,2
3,s032,111,67,3
3,s032,111,65,1
3,s032,111,95,23
3,s032,111,94,5
3,s032,111,93,7
3,s032,111,91,2
3,s032,111,87,5
3,s032,111,84,1
3,s032,111,83,3
3,s032,111,81,1
3,s032,111,47,161
3,s032,111,46,48
3,s032,111,45,23
3,s032,111,44,5
3,s032,111,43,32
3,s032,111,42,7
3,s032,111,41,5
3,s032,111,40,1
3,s032,111,39,26
3,s032,111,38,10
3,s032,111,37,3
3,s032,111,36,1
3,s032,111,35,4
3,s032,111,34,2
3,s032,111,63,22
3,s032,111,62,2
3,s032,111,61,3
3,s032,111,60,1
3,s032,111,59,10
3,s032,111,55,4
3,s032,111,51,1
3,s032,111,49,1
3,s032,111,15,26
3,s032,111,14,9
3,s032,111,13,4
3,s032,111,12,1
3,s032,111,11,5
3,s032,111,7,3
3,s032,111,6,1
3,s032,111,5,1
3,s032,111,4,1
3,s032,111,1,1
3,s032,111,31,6
3,s032,111,30,1
3,s032,111,28,1
3,s032,111,27,1
3,s033,113,113,1012
3,s033,113,112,158
3,s033,113,115,124
3,s033,113,114,21
3,s033,113,117,128
3,s033,113,116,21
3,s033,113,119,17
3,s033,113,118,4
3,s033,113,121,133
3,s033,113,120,22
3,s033,113,123,12
3,s033,113,125,26
3,s033,113,124,3
3,s033,113,127,3
3,s033,113,97,144
3,s033,113,96,20
3,s033,113,99,20
3,s033,113,101,12
3,s033,113,100,4
3,s033,113,103,3
3,s033,113,105,27
3,s033,113,104,4
3,s033,113,107,2
3,s033,113,106,1
3,s033,113,109,2
3,s033,113,81,162
3,s033,113,80,32
3,s033,113,83,31
3,s033,113,82,3
3,s033,113,85,21
3,s033,113,87,4
3,s033,113,89,18
3,s033,113,88,4
3,s033,113,91,7
3,s033,113,93,3
3,s033,113,95,1
